		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
001010011    3    2    3    4    2    6    5    2  9.779562 0.280840 SUCCESS  36
001010101    4    4    2    2    4    1    1    3  5.165563 0.739743 SUCCESS  37
001010111    1    5    6    3    3    2    1    1 11.159790 0.192809 SUCCESS  38
001011011    5    3    3    0    3    3    6    1 12.132900 0.145372 SUCCESS  39
001011101    1    2    2    4    2    2    2    4  3.345118 0.910872 SUCCESS  40
001011111    2    3    1    1    3    0    0    3  7.204461 0.514742 SUCCESS  41
001100101    0    0    3    2    3    2    5    1  9.087793 0.334944 SUCCESS  42
001100111    2    2    4    2    2    2    2    0  4.003788 0.856782 SUCCESS  43
001101011    3    2    1    0    3    1    1    2  5.509792 0.701955 SUCCESS  44
001101101    3    2    4    1    3    0    1    0  8.114683 0.422349 SUCCESS  45
001101111    4    0    5    2    3    4    1    1  9.339345 0.314483 SUCCESS  46
001110101    2    2    2    2    4    2    3    0  4.066676 0.851058 SUCCESS  47
001110111    3    1    2    3    2    4    4    4  4.444005 0.815009 SUCCESS  48
001111011    0    2    3    2    2    3    1    3  4.003788 0.856782 SUCCESS  49
001111101    0    0    2    2    7    2    0    3 16.713800 0.033231 SUCCESS  50
001111111    3    2    2    2    3    6    1    1  7.644677 0.468925 SUCCESS  51
010000011    2    3    3    3    0    1    3    0  6.482903 0.593305 SUCCESS  52
010000111    0    4    3    2    3    2    5    3  6.923119 0.544950 SUCCESS  53
010001011    3    2    2    1    2    2    1    1  3.030678 0.932418 SUCCESS  54
010001111    3    3    2    5    5    1    2    1  7.770453 0.456208 SUCCESS  55
010010011    6    2    3    2    5    3    3    3  8.932228 0.348045 SUCCESS  56
010010111    1    3    3    1    3    1    3    2  3.219342 0.919848 SUCCESS  57
010011011    6    4    3    2    2    2    2    3  7.048895 0.531367 SUCCESS  58
010011111    2    1    1    5    4    5    0    2 11.034014 0.199779 SUCCESS  59
010100011    6    2    1    4    3    3    3    3  7.959118 0.437474 SUCCESS  60
010100111    2    1    1    3    1    6    4    4 10.312456 0.243777 SUCCESS  61
010101011    5    3    1    1    2    1    0    4  9.150681 0.329745 SUCCESS  62
010101111    1    3    2    4    3    3    2    3  2.623560 0.955720 SUCCESS  63
010110011    2    1    3    0    0    0    1    1 10.279357 0.245964 SUCCESS  64
010110111    2    4    1    1    2    2    4    1  4.914011 0.766726 SUCCESS  65
010111011    3    3    4    2    4    1    1    2  4.255341 0.833382 SUCCESS  66
010111111    1    5    1    1    2    1    1    5  9.998015 0.265165 SUCCESS  67
011000111    1    1    1    5    3    3    4    6 12.132900 0.145372 SUCCESS  68
011001111    3    2    3    0    1    2    1    1  5.509792 0.701955 SUCCESS  69
011010111    6    2    2    2    3    2    2    1  6.797343 0.558648 SUCCESS  70
011011111    0    1    4    1    1    2    1    1  7.926019 0.440730 SUCCESS  71
011101111    5    4    2    1    5    2    2    4  8.806452 0.358886 SUCCESS  72
011111111    4    3    2    2    5    3    2    1  5.228451 0.732903 SUCCESS  73
100000000    3    4    3    4    3    1    6    1  9.653786 0.290171 SUCCESS  74
100010000    3    3    7    5    2    2    2    1 13.043122 0.110374 SUCCESS  75
100100000    1    1    1    4    4    4    4    2  6.860231 0.551785 SUCCESS  76
100101000    2    2    0    3    2    1    6    1  9.998015 0.265165 SUCCESS  77
100110000    3    2    4    0    2    4    4    2  6.012897 0.645787 SUCCESS  78
100111000    2    1    2    4    1    3    2    2  3.219342 0.919848 SUCCESS  79
101000000    3    2    2    3    3    4    4    1  3.533783 0.896552 SUCCESS  80
101000100    3    0    4    4    2    1    1    5  9.339345 0.314483 SUCCESS  81
101001000    1    1    1    2    3    3    4    0  6.482903 0.593305 SUCCESS  82
101001100    1    1    5    2    6    3    3    2 10.375344 0.239663 SUCCESS  83
101010000    3    3    1    1    4    2    2    1  4.066676 0.851058 SUCCESS  84
101010100    3    4    1    1    5    5    4    4 10.626896 0.223749 SUCCESS  85
101011000    2    1    3    3    2    5    2    5  6.986007 0.538143 SUCCESS  86
101011100    2    2    5    2    2    0    3    2  5.824233 0.666913 SUCCESS  87
101100000    2    1    5    3    3    1    1    0  8.240459 0.410341 SUCCESS  88
101100100    1    1    1    1    1    4    1    5  9.024905 0.340199 SUCCESS  89
101101000    3    2    5    1    1    0    3    1  8.240459 0.410341 SUCCESS  90
101101100    4    3    1    0    1    2    2    4  6.608679 0.579380 SUCCESS  91
101110000    1    1    4    3    1    0    1    2  7.204461 0.514742 SUCCESS  92
101110100    4    1    3    1    2    3    0    5  8.429123 0.392713 SUCCESS  93
101111000    4    5    2    4    2    3    6    1 11.474230 0.176249 SUCCESS  94
101111100    1    2    4    4    4    1    0    2  7.518901 0.481816 SUCCESS  95
110000000    1    4    4    1    2    4    3    1  5.950009 0.652832 SUCCESS  96
110000010    1    4    5    0    2    1    1    0 11.504019 0.174743 SUCCESS  97
110000100    5    1    0    0    2    4    2    6 15.270684 0.054091 SUCCESS  98
110001000    3    3    4    3    3    3    2    2  1.902002 0.983870 SUCCESS  99
110001010    3    5    0    3    3    7    2    0 17.154017 0.028545 SUCCESS 100
110010000    2    1    2    4    3    3    4    2  3.470895 0.901437 SUCCESS 101
110010010    1    1    3    1    2    3    1    4  4.851122 0.773363 SUCCESS 102
110010100    3    3    1    2    0    3    4    0  7.393125 0.494871 SUCCESS 103
110011000    2    1    2    1    3    2    3    3  2.372008 0.967432 SUCCESS 104
110011010    5    1    1    1    2    1    1    2  7.267349 0.508082 SUCCESS 105
110100000    4    2    1    1    2    1    2    2  3.940900 0.862416 SUCCESS 106
110100010    4    1    4    6    3    1    0    5 14.674903 0.065784 SUCCESS 107
110100100    4    1    3    2    6    4    3    1  9.590898 0.294921 SUCCESS 108
110101000    4    2    2    2    3    2    1    1  3.219342 0.919848 SUCCESS 109
110101010    4    3    0    0    3    5    3    5 12.070012 0.148107 SUCCESS 110
110101100    1    1    2    1    2    2    2    1  3.752236 0.878757 SUCCESS 111
110110000    4    1    5    3    2    1    1    1  7.518901 0.481816 SUCCESS 112
110110010    1    3    1    1    2    3    3    4  4.129564 0.845248 SUCCESS 113
110110100    4    4    6    0    4    2    1    0 14.486238 0.069940 SUCCESS 114
110111000    2    2    4    2    2    1    2    2  2.372008 0.967432 SUCCESS 115
110111010    4    2    6    3    2    3    1    5 10.564008 0.227647 SUCCESS 116
110111100    4    3    2    1    4    4    4    5  8.084894 0.425222 SUCCESS 117
111000000    0    2    3    3    1    3    5    3  6.797343 0.558648 SUCCESS 118
111000010    4    0    1    0    1    2    4    4  9.935127 0.269609 SUCCESS 119
111000100    2    3    2    2    4    3    3    3  1.839114 0.985553 SUCCESS 120
111000110    0    5    1    5    5    1    1    0 15.992242 0.042491 SUCCESS 121
111001000    2    3    3    5    2    1    3    1  5.102675 0.746548 SUCCESS 122
111001010    2    3    4    2    0    2    3    6  9.465122 0.304589 SUCCESS 123
111001100    2    1    2    1    2    3    4    1  4.003788 0.856782 SUCCESS 124
111010000    4    2    1    2    3    1    4    3  4.255341 0.833382 SUCCESS 125
111010010    5    0    2    2    4    5    3    3  9.590898 0.294921 SUCCESS 126
111010100    4    0    2    3    5    2    2    1  7.581789 0.475349 SUCCESS 127
111010110    2    2    3    3    1    2    2    2  1.524674 0.992290 SUCCESS 128
111011000    1    0    6    1    3    3    0    2 12.477130 0.131151 SUCCESS 129
111011010    2    3    2    1    3    5    3    0  6.734455 0.565535 SUCCESS 130
111011100    0    2    4    2    4    3    1    1  6.608679 0.579380 SUCCESS 131
111100000    1    5    2    2    0    2    2    0  8.962017 0.345510 SUCCESS 132
111100010    2    5    2    1    4    3    5    2  7.896229 0.443672 SUCCESS 133
111100100    2    4    3    5    3    2    3    2  4.506893 0.808743 SUCCESS 134
111100110    1    2    4    2    2    3    2    4  3.408006 0.906211 SUCCESS 135
111101000    4    1    2    5    5    2    2    4  8.806452 0.358886 SUCCESS 136
111101010    5    2    1    3    4    2    3    2  5.228451 0.732903 SUCCESS 137
111101100    1    2    4    1    4    3    1    1  5.761345 0.673945 SUCCESS 138
111101110    0    3    3    2    4    5    0    2  9.276457 0.319514 SUCCESS 139
111110000    4    3    2    2    1    1    2    3  3.282230 0.915418 SUCCESS 140
111110010    0    3    3    3    3    2    2    4  4.255341 0.833382 SUCCESS 141
111110100    2    1    2    2    4    0    1    4  6.545791 0.586333 SUCCESS 142
111110110    3    1    3    1    4    3    0    2  5.761345 0.673945 SUCCESS 143
111111000    3    6    2    1    3    4    3    2  7.896229 0.443672 SUCCESS 144
111111010    3    1    2    3    2    3    2    1  2.372008 0.967432 SUCCESS 145
111111100    2    5    4    2    3    3    2    3  4.506893 0.808743 SUCCESS 146
111111110    4    3    2    2    5    3    2    1  5.228451 0.732903 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    4    0    2    4    1    2    1    1  7.330237 0.501457 SUCCESS   0
000000011    5    3    1    3    0    2    5    2  9.402234 0.309508 SUCCESS   1
000000101    0    1    0    3    1    2    1    0 10.279357 0.245964 SUCCESS   2
000000111    6    5    1    3    3    1    4    2 11.348454 0.182726 SUCCESS   3
000001001    4    2    1    4    2    0    3    3  5.887121 0.659874 SUCCESS   4
000001011    2    2    2    3    3    3    3    1  1.650450 0.989919 SUCCESS   5
000001101    0    2    3    4    5    5    4    3 10.564008 0.227647 SUCCESS   6
000001111    4    2    3    1    3    2    3    1  3.345118 0.910872 SUCCESS   7
000010001    3    4    3    3    1    1    2    1  4.129564 0.845248 SUCCESS   8
000010011    3    3    0    3    2    3    6    5 11.348454 0.182726 SUCCESS   9
000010101    2    1    4    1    4    1    2    1  5.698457 0.680967 SUCCESS  10
000010111    1    1    4    1    3    3    3    1  4.914011 0.766726 SUCCESS  11
000011001    1    2    0    3    8    5    3    4 20.732018 0.007894 FAILURE  12
000011011    1    2    1    2    5    4    1    2  6.671567 0.572447 SUCCESS  13
000011101    1    3    1    2    3    0    1    3  5.572680 0.694975 SUCCESS  14
000011111    3    6    2    1    2    3    4    0 10.249568 0.247945 SUCCESS  15
000100011    4    3    5    3    1    0    0    3 10.123792 0.256445 SUCCESS  16
000100101    3    4    1    4    1    3    4    4  6.201561 0.624665 SUCCESS  17
000100111    2    2    0    3    3    3    5    3  6.012897 0.645787 SUCCESS  18
000101001    2    1    1    2    2    2    1    2  2.967790 0.936363 SUCCESS  19
000101011    3    3    2    1    2    0    4    2  4.914011 0.766726 SUCCESS  20
000101101    5    4    3    4    0    2    4    1  9.528010 0.299727 SUCCESS  21
000101111    1    0    4    2    3    4    1    1  7.393125 0.494871 SUCCESS  22
000110011    3    1    3    3    4    2    1    4  4.318229 0.827331 SUCCESS  23
000110101    1    0    4    4    2    6    2    5 13.827568 0.086372 SUCCESS  24
000110111    2    3    4    3    4    5    1    1  6.986007 0.538143 SUCCESS  25
000111001    1    2    5    0    0    3    0    5 14.171798 0.077396 SUCCESS  26
000111011    2    1    2    1    3    0    1    3  5.509792 0.701955 SUCCESS  27
000111101    4    0    2    2    2    1    0    3  7.267349 0.508082 SUCCESS  28
000111111    3    5    2    3    1    6    4    1 11.348454 0.182726 SUCCESS  29
001000011    0    2    3    1    2    3    1    3  4.788234 0.779952 SUCCESS  30
001000101    3    5    2    2    0    1    1    1  8.177571 0.416320 SUCCESS  31
001000111    5    2    4    2    1    0    1    2  8.303347 0.404413 SUCCESS  32
001001011    3    3    0    0    2    3    4    6 11.944236 0.153709 SUCCESS  33
001001101    3    3    3    2    3    2    4    5  4.569781 0.802412 SUCCESS  34
001001111    2    2    4    2    4    2    5    3  5.354227 0.719131 SUCCESS  35
001010011    3    2    0    5    4    0    2    1  9.998015 0.265165 SUCCESS  36
001010101    1    3    1    3    3    2    0    1  5.572680 0.694975 SUCCESS  37
001010111    0    3    3    2    1    1    4    1  6.482903 0.593305 SUCCESS  38
001011011    5    2    2    4    3    2    3    1  5.228451 0.732903 SUCCESS  39
001011101    3    8    3    4    2    5    2    1 18.315792 0.018980 SUCCESS  40
001011111    3    0    3    3    4    3    1    4  6.012897 0.645787 SUCCESS  41
001100101    1    2    1    2    7    7    0    2 22.175134 0.004602 FAILURE  42
001100111    1    4    3    2    4    2    1    3  4.255341 0.833382 SUCCESS  43
001101011    1    1    5    3    2    4    3    5  8.743564 0.364388 SUCCESS  44
001101101    5    2    1    1    1    3    2    3  5.824233 0.666913 SUCCESS  45
001101111    3    2    2    5    2    4    2    2  4.381117 0.821206 SUCCESS  46
001110101    1    3    1    2    4    1    1    5  7.518901 0.481816 SUCCESS  47
001110111    3    1    2    2    2    0    3    4  4.914011 0.766726 SUCCESS  48
001111011    4    0    4    3    2    0    0    2  9.872239 0.274108 SUCCESS  49
001111101    3    1    5    1    5    2    3    3  7.833341 0.449917 SUCCESS  50
001111111    3    4    3    0    1    6    6    2 15.585125 0.048718 SUCCESS  51
010000011    1    0    5    1    4    2    2    3  8.366235 0.398537 SUCCESS  52
010000111    1    4    4    0    2    0    0    1 11.378243 0.181174 SUCCESS  53
010001011    2    2    6    2    0    3    1    1  9.998015 0.265165 SUCCESS  54
010001111    4    2    3    2    2    2    2    2  1.650450 0.989919 SUCCESS  55
010010011    3    2    5    4    5    1    4    2  8.869340 0.353438 SUCCESS  56
010010111    3    5    0    2    2    1    1    4  8.366235 0.398537 SUCCESS  57
010011011    4    1    1    3    1    4    6    4 11.285566 0.186038 SUCCESS  58
010011111    1    2    4    2    3    3    3    3  2.623560 0.955720 SUCCESS  59
010100011    1    2    2    3    1    5    1    3  5.824233 0.666913 SUCCESS  60
010100111    3    3    3    2    4    2    2    2  1.776226 0.987120 SUCCESS  61
010101011    2    0    1    4    3    2    1    3  5.698457 0.680967 SUCCESS  62
010101111    2    1    4    3    2    1    4    2  4.192453 0.839356 SUCCESS  63
010110011    1    2    4    1    4    0    2    2  6.545791 0.586333 SUCCESS  64
010110111    4    2    2    4    3    1    4    0  6.797343 0.558648 SUCCESS  65
010111011    1    6    2    3    1    4    3    1  9.402234 0.309508 SUCCESS  66
010111111    3    0    5    4    3    5    2    4 10.564008 0.227647 SUCCESS  67
011000111    0    0    3    1    2    3    2    3  6.420015 0.600293 SUCCESS  68
011001111    2    2    2    1    3    1    2    7 11.034014 0.199779 SUCCESS  69
011010111    3    1    5    3    2    5    5    2  9.716674 0.285477 SUCCESS  70
011011111    1    1    2    8    2    3    4    3 16.369571 0.037386 SUCCESS  71
011101111    1    4    3    3    1    2    3    0  5.761345 0.673945 SUCCESS  72
011111111    1    2    3    2    2    4    1    3  3.282230 0.915418 SUCCESS  73
100000000    4    0    2    4    1    2    1    1  7.330237 0.501457 SUCCESS  74
100010000    1    2    2    1    3    3    5    4  6.012897 0.645787 SUCCESS  75
100100000    2    0    3    1    3    2    5    0  9.087793 0.334944 SUCCESS  76
100101000    3    6    3    0    3    3    3    1  9.465122 0.304589 SUCCESS  77
100110000    2    2    0    2    2    1    1    1  5.384016 0.715853 SUCCESS  78
100111000    2    6    3    3    1    2    0    6 14.612015 0.067143 SUCCESS  79
101000000    3    5    1    2    2    2    0    2  6.608679 0.579380 SUCCESS  80
101000100    2    2    4    2    2    1    3    4  3.408006 0.906211 SUCCESS  81
101001000    2    2    2    1    2    3    1    2  2.246232 0.972517 SUCCESS  82
101001100    3    2    3    3    5    2    0    2  5.950009 0.652832 SUCCESS  83
101010000    1    3    2    0    5    3    0    2  9.087793 0.334944 SUCCESS  84
101010100    2    5    0    0    2    3    0    1 11.441131 0.177934 SUCCESS  85
101011000    0    1    2    7    3    2    2    4 13.638904 0.091676 SUCCESS  86
101011100    1    3    2    2    3    4    3    2  2.560672 0.958842 SUCCESS  87
101100000    1    3    3    5    3    0    1    2  7.518901 0.481816 SUCCESS  88
101100100    2    3    0    4    3    4    5    1  8.617787 0.375557 SUCCESS  89
101101000    1    4    2    1    1    2    1    2  4.725346 0.786488 SUCCESS  90
101101100    4    1    1    2    1    2    7    4 13.701792 0.089877 SUCCESS  91
101110000    4    3    5    3    1    4    2    2  6.201561 0.624665 SUCCESS  92
101110100    4    0    3    4    2    3    0    1  8.303347 0.404413 SUCCESS  93
101111000    3    1    2    1    2    4    4    1  4.976899 0.760042 SUCCESS  94
101111100    1    3    2    2    2    0    1    3  4.725346 0.786488 SUCCESS  95
110000000    3    4    1    4    0    1    2    1  7.393125 0.494871 SUCCESS  96
110000010    2    3    5    3    3    0    3    3  6.075785 0.638743 SUCCESS  97
110000100    2    4    3    3    0    3    3    2  4.255341 0.833382 SUCCESS  98
110001000    1    4    3    2    1    2    3    3  3.345118 0.910872 SUCCESS  99
110001010    2    1    1    1    1    1    4    2  5.509792 0.701955 SUCCESS 100
110010000    1    1    2    0    3    2    4    2  5.635568 0.687978 SUCCESS 101
110010010    4    1    2    1    7    5    4    2 15.648013 0.047704 SUCCESS 102
110010100    3    6    2    1    3    0    3    0 11.755572 0.162447 SUCCESS 103
110011000    3    4    3    2    1    3    0    2  4.976899 0.760042 SUCCESS 104
110011010    3    4    4    5    5    1    4    2  9.842450 0.276259 SUCCESS 105
110100000    3    2    0    2    1    4    3    5  7.644677 0.468925 SUCCESS 106
110100010    0    0    4    3    2    3    2    4  7.518901 0.481816 SUCCESS 107
110100100    2    3    2    1    3    2    2    2  1.524674 0.992290 SUCCESS 108
110101000    2    2    5    4    3    5    0    3  9.590898 0.294921 SUCCESS 109
110101010    3    2    0    1    2    3    1    3  4.788234 0.779952 SUCCESS 110
110101100    0    3    4    3    1    1    2    2  5.698457 0.680967 SUCCESS 111
110110000    1    1    3    1    2    1    5    5  9.276457 0.319514 SUCCESS 112
110110010    3    1    1    3    2    3    3    0  4.851122 0.773363 SUCCESS 113
110110100    2    1    0    1    1    4    2    2  6.357126 0.607295 SUCCESS 114
110111000    6    3    2    3    1    2    4    2  7.833341 0.449917 SUCCESS 115
110111010    4    1    6    3    1    2    3    1  9.402234 0.309508 SUCCESS 116
110111100    3    2    3    4    2    3    1    1  3.345118 0.910872 SUCCESS 117
111000000    3    3    3    1    1    2    1    1  3.940900 0.862416 SUCCESS 118
111000010    4    6    4    3    2    1    3    1  9.590898 0.294921 SUCCESS 119
111000100    1    1    1    3    1    3    4    4  5.824233 0.666913 SUCCESS 120
111000110    3    1    1    1    2    2    2    1  3.815124 0.873406 SUCCESS 121
111001000    3    1    2    0    1    2    2    1  5.446904 0.708915 SUCCESS 122
111001010    1    3    3    3    1    1    4    1  4.914011 0.766726 SUCCESS 123
111001100    2    3    3    1    4    4    0    1  6.671567 0.572447 SUCCESS 124
111010000    2    1    4    5    2    5    3    3  7.959118 0.437474 SUCCESS 125
111010010    1    2    2    5    4    1    3    4  6.923119 0.544950 SUCCESS 126
111010100    3    1    7    2    6    3    0    4 19.037349 0.014661 SUCCESS 127
111010110    1    3    1    1    1    2    2    1  4.599570 0.799391 SUCCESS 128
111011000    4    1    4    1    4    3    3    5  7.959118 0.437474 SUCCESS 129
111011010    1    1    2    1    1    2    4    1  5.509792 0.701955 SUCCESS 130
111011100    4    1    2    3    2    0    3    2  4.914011 0.766726 SUCCESS 131
111100000    3    3    3    1    4    2    2    1  3.345118 0.910872 SUCCESS 132
111100010    1    2    3    1    1    3    4    3  4.129564 0.845248 SUCCESS 133
111100100    5    3    4    0    1    3    3    2  7.707565 0.462545 SUCCESS 134
111100110    5    4    4    4    1    2    1    3  7.896229 0.443672 SUCCESS 135
111101000    1    1    2    4    3    3    4    6  9.590898 0.294921 SUCCESS 136
111101010    4    1    4    2    2    5    0    3  8.554899 0.381222 SUCCESS 137
111101100    4    2    5    3    4    3    3    4  6.453114 0.596613 SUCCESS 138
111101110    1    2    4    3    2    0    2    1  5.635568 0.687978 SUCCESS 139
111110000    1    3    3    0    4    3    3    3  5.102675 0.746548 SUCCESS 140
111110010    4    1    3    3    1    3    3    2  3.408006 0.906211 SUCCESS 141
111110100    0    3    3    5    2    3    2    6 11.285566 0.186038 SUCCESS 142
111110110    2    1    3    3    2    5    6    2  9.590898 0.294921 SUCCESS 143
111111000    2    0    4    2    2    3    5    1  7.581789 0.475349 SUCCESS 144
111111010    1    4    2    4    2    4    0    4  7.707565 0.462545 SUCCESS 145
111111100    5    2    3    1    2    4    5    2  7.896229 0.443672 SUCCESS 146
111111110    1    2    3    2    2    4    1    3  3.282230 0.915418 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    0    3    4    0    2    1    5    3 10.060903 0.260777 SUCCESS   0
000000011    1    3    3    1    3    1    5    2  5.887121 0.659874 SUCCESS   1
000000101    2    2    1    1    3    1    3    4  4.066676 0.851058 SUCCESS   2
000000111    1    2    3    0    3    1    3    3  4.851122 0.773363 SUCCESS   3
000001001    6    4    4    4    1    3    4    2 10.689784 0.219903 SUCCESS   4
000001011    1    2    2    5    3    1    1    5  8.492011 0.386941 SUCCESS   5
000001101    0    2    1    2    4    4    4    0  9.150681 0.329745 SUCCESS   6
000001111    2    3    2    1    3    1    4    3  3.345118 0.910872 SUCCESS   7
000010001    5    1    1    3    0    4    6    4 14.674903 0.065784 SUCCESS   8
000010011    3    4    5    1    1    5    3    1  9.528010 0.299727 SUCCESS   9
000010101    1    1    2    0    2    2    1    1  6.168462 0.628368 SUCCESS  10
000010111    1    2    5    2    1    2    2    6 10.249568 0.247945 SUCCESS  11
000011001    1    0    3    2    2    2    3    1  4.725346 0.786488 SUCCESS  12
000011011    2    5    1    3    3    2    2    1  5.039787 0.753315 SUCCESS  13
000011101    1    4    2    1    1    1    0    2  7.141573 0.521438 SUCCESS  14
000011111    4    1    2    6    5    1    5    3 14.016233 0.081343 SUCCESS  15
000100011    2   10    2    2    0    5    4    1 31.747362 0.000103 FAILURE  16
000100101    5    2    4    2    2    3    2    2  4.381117 0.821206 SUCCESS  17
000100111    4    5    1    3    1    6    4    2 12.258676 0.140030 SUCCESS  18
000101001    4    3    0    5    2    0    2    1  9.998015 0.265165 SUCCESS  19
000101011    1    0    3    0    3    2    1    3  7.204461 0.514742 SUCCESS  20
000101101    4    0    3    3    2    1    2    2  4.914011 0.766726 SUCCESS  21
000101111    2    1    1    3    0    0    1    5 10.593797 0.225794 SUCCESS  22
000110011    1    0    2    1    1    2    1    2  6.168462 0.628368 SUCCESS  23
000110101    0    2    2    3    1    4    3    4  5.887121 0.659874 SUCCESS  24
000110111    1    4    4    1    4    3    1    1  6.734455 0.565535 SUCCESS  25
000111001    4    1    1    0    2    3    5    4  9.339345 0.314483 SUCCESS  26
000111011    2    4    1    0    2    0    0    2  9.620687 0.292664 SUCCESS  27
000111101    3    5    1    1    2    3    1    0  8.240459 0.410341 SUCCESS  28
000111111    3    1    2    3    9    0    4    0 25.564470 0.001246 FAILURE  29
001000011    5    1    0    4    4    2    1    3  9.339345 0.314483 SUCCESS  30
001000101    4    0    1    4    0    3    6    3 13.638904 0.091676 SUCCESS  31
001000111    4    7    2    5    3    4    3    3 14.267785 0.075047 SUCCESS  32
001001011    2    2    4    2    4    4    1    0  6.734455 0.565535 SUCCESS  33
001001101    1    3    6    1    3    3    0    5 12.854458 0.116956 SUCCESS  34
001001111    1    4    2    3    0    2    3    1  5.698457 0.680967 SUCCESS  35
001010011    4    6    1    4    2    1    3    2  9.528010 0.299727 SUCCESS  36
001010101    2    2    3    2    2    3    4    5  4.444005 0.815009 SUCCESS  37
001010111    0    0    4    0    3    2    2    4  9.872239 0.274108 SUCCESS  38
001011011    4    2    2    2    2    4    4    2  3.533783 0.896552 SUCCESS  39
001011101    1    2    6    3    2    3    2    3  6.923119 0.544950 SUCCESS  40
001011111    0    1    1    2    2    3    2    7 13.450240 0.097269 SUCCESS  41
001100101    0    2    2    1    1    3    4    4  6.608679 0.579380 SUCCESS  42
001100111    1    2    1    3    2    1    1    4  4.788234 0.779952 SUCCESS  43
001101011    0    3    3    0    1    3    0    3  8.899129 0.350877 SUCCESS  44
001101101    2    3    5    3    4    3    5    3  7.300448 0.504591 SUCCESS  45
001101111    2    5    3    2    3    1    3    4  5.291339 0.726032 SUCCESS  46
001110101    4    1    1    3    3    0    3    2  5.761345 0.673945 SUCCESS  47
001110111    4    6    1    1    2    2    0    3 10.971126 0.203341 SUCCESS  48
001111011    3    2    1    1    0    3    1    1  6.294238 0.614310 SUCCESS  49
001111101    4    6    1    4    1    4    2    3 10.501120 0.231599 SUCCESS  50
001111111    5    0    5    1    5    2    3    0 14.486238 0.069940 SUCCESS  51
010000011    0    3    1    0    2    3    4    3  7.393125 0.494871 SUCCESS  52
010000111    4    2    0    4    2    1    1    1  7.330237 0.501457 SUCCESS  53
010001011    5    0    1    4    1    1    2    6 14.423350 0.071377 SUCCESS  54
010001111    5    5    2    2    3    4    2    1  7.896229 0.443672 SUCCESS  55
010010011    1    1    4    2    3    1    2    5  6.734455 0.565535 SUCCESS  56
010010111    1    0    4    1    4    2    1    5 10.060903 0.260777 SUCCESS  57
010011011    2    3    5    4    3    3    3    4  5.542891 0.698284 SUCCESS  58
010011111    3    6    6    1    0    3    3    1 15.459349 0.050806 SUCCESS  59
010100011    4    0    3    3    2    1    2    6 10.249568 0.247945 SUCCESS  60
010100111    6    4    3    3    1    2    1    1  9.402234 0.309508 SUCCESS  61
010101011    0    2    6    1    2    4    5    2 12.854458 0.116956 SUCCESS  62
010101111    0    0    4    0    1    3    3    2  9.746463 0.283274 SUCCESS  63
010110011    1    0    2    4    3    2    3    4  5.887121 0.659874 SUCCESS  64
010110111    4    3    2    2    2    1    4    3  3.470895 0.901437 SUCCESS  65
010111011    1    4    3    4    3    3    2    3  3.596671 0.891559 SUCCESS  66
010111111    1    2    2    2    3    4    2    6  7.770453 0.456208 SUCCESS  67
011000111    0    2    0    2    4    1    4    0 10.593797 0.225794 SUCCESS  68
011001111    3    0    0    2    2    2    2    2  5.509792 0.701955 SUCCESS  69
011010111    1    2    6    4    1    5    0    2 13.638904 0.091676 SUCCESS  70
011011111    5    3    2    2    0    2    3    3  5.950009 0.652832 SUCCESS  71
011101111    4    4    1    1    4    4    0    2  8.492011 0.386941 SUCCESS  72
011111111    6    5    4    1    2    2    4    2 11.411342 0.179463 SUCCESS  73
100000000    0    3    4    0    2    1    5    3 10.060903 0.260777 SUCCESS  74
100010000    6    2    2    0    2    0    2    2 10.782461 0.214332 SUCCESS  75
100100000    3    3    0    2    1    1    5    1  8.240459 0.410341 SUCCESS  76
100101000    3    0    5    0    3    4    2    6 14.612015 0.067143 SUCCESS  77
100110000    1    2    2    2    1    1    3    1  3.815124 0.873406 SUCCESS  78
100111000    2    1    2    2    3    3    2    3  1.587562 0.991157 SUCCESS  79
101000000    0    3    4    5    3    3    3    3  7.048895 0.531367 SUCCESS  80
101000100    2    5    3    3    1    5    3    0  9.465122 0.304589 SUCCESS  81
101001000    2    2    2    3    2    3    3    0  3.219342 0.919848 SUCCESS  82
