../skyglow/Scenario1-Anechoic/data1_anechoic.mat,5,0.03,5,0.0039888211333826366,1.0,1.0,0.0,1.0,1.0,0.0
../skyglow/Scenario1-Anechoic/data1_anechoic.mat,5,0.01,5,0.0039888211333826366,1.0,1.0,0.0,1.0,1.0,0.0
../skyglow/Scenario1-Anechoic/data1_anechoic.mat,5,0.005,5,0.0039888211333826366,1.0,1.0,0.0,1.0,1.0,0.0
../skyglow/Scenario1-Anechoic/data1_anechoic.mat,5,0.001,5,0.0039888211333826366,0.19767441860465115,0.26744186046511625,0.0,0.0,0.0,0.0
../skyglow/Scenario1-Anechoic/data1_anechoic.mat,5,0.002,5,0.0039888211333826366,1.0,0.8,0.0,1.0,0.8,0.0
../skyglow/Scenario1-Anechoic/data1_anechoic.mat,5,0.0015,5,0.0039888211333826366,0.8444444444444444,0.3888888888888889,0.0,0.6,0.0,0.0
../skyglow/Scenario1-Anechoic/data1_anechoic.mat,5,0.002,5,0.002180987701916326,0.8913043478260869,0.6413043478260869,0.0,0.8,0.4,0.0
../skyglow/Scenario1-Anechoic/data1_anechoic.mat,5,0.002,5,0.0029466680220009422,1.0,0.8085106382978723,0.0,1.0,0.8,0.0
../skyglow/Scenario1-Anechoic/data1_anechoic.mat,10,0.002,5,0.0018174949924378403,1.0,0.9444444444444444,0.0,1.0,0.9,0.0
../skyglow/Scenario3-Mobile/data_mobile_1.mat,30,0.002,5,0.028576167845390455,0.0896551724137931,0.0,0.0,0.0,0.0,0.0
../skyglow/Scenario3-Mobile/data_mobile_1.mat,30,0.02,5,0.02620714106986899,0.9738675958188153,0.006968641114982578,0.0,0.8666666666666667,0.0,0.0
../skyglow/Scenario3-Mobile/data_mobile_1.mat,30,0.03,5,0.027815546138636106,0.9911032028469751,0.012455516014234875,0.0,0.9333333333333333,0.0,0.0
../skyglow/Scenario3-Mobile/data_mobile_1.mat,30,0.04,5,0.030694631664823557,0.99822695035461,0.08687943262411348,0.0,0.9666666666666667,0.0,0.0
../skyglow/Scenario3-Mobile/data_mobile_1.mat,30,0.05,5,0.026477494966870463,0.9946902654867257,0.11327433628318584,0.0,0.9333333333333333,0.0,0.0
../skyglow/Scenario3-Mobile2/data_mobile_2.mat,13,0.05,5,0.030122394950906184,0.9920948616600791,0.15019762845849802,0.0,0.8461538461538461,0.0,0.0
../skyglow/Scenario3-Mobile2/data_mobile_2.mat,13,0.05,5,0.02638744635050294,1.0,0.16532258064516128,0.0,1.0,0.0,0.0
../skyglow/Scenario3-Mobile/data_mobile_1.mat,30,0.05,5,0.025902349438799276,0.9947826086956522,0.22782608695652173,0.0017391304347826088,0.9333333333333333,0.06666666666666667,0.0
../skyglow/Scenario3-Mobile/data_mobile_1.mat,30,0.05,5,0.025902349438799276,0.9947643979057592,0.26527050610820246,0.0,0.9666666666666667,0.06666666666666667,0.0
../skyglow/Scenario3-Mobile2/data_mobile_2.mat,13,0.05,5,0.02638744635050294,0.9959514170040485,0.11336032388663968,0.0,0.9230769230769231,0.0,0.0
../skyglow/Scenario5-Outdoors-Mobile-OutsideSphere1/data_mobile_1.mat,9,0.05,5,0.04746006095581832,1.0,0.08284023668639054,0.0,1.0,0.0,0.0
../skyglow/Scenario5-Outdoors-Mobile-OutsideSphere2/data_mobile_2.mat,6,0.05,5,0.05983206306987103,0.936,0.04,0.0,0.8333333333333334,0.0,0.0
../skyglow/Scenario6-Outdoors-Stationary-OutsideSphere1/data_static_1.mat,34,0.05,5,0.030494532803141718,0.9969040247678018,0.21517027863777088,0.0,0.9411764705882353,0.029411764705882353,0.0
../skyglow/Scenario6-Outdoors-Stationary-OutsideSphere1/data_static_1.mat,34,0.05,5,0.030494532803141718,0.9865067466266867,0.18290854572713644,0.0,0.9117647058823529,0.0,0.0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,155,0.025,5,0.014193146071757968,0.9993333333333333,0.405,0.0,0.9870967741935484,0.16129032258064516,0.0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,155,0.03,5,0.014193146071757968,0.9969808788996981,0.5196242871519624,0.0,0.9870967741935484,0.2903225806451613,0.0
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,136,0.03,5,0.01741186797672998,1.0,0.4780262143407864,0.0,1.0,0.21323529411764705,0.0
../skyglow/Scenario2-Office-LoS-eve_NLoS/data_LOS_Eve_NLOS.mat,412,0.03,5,0.015935193607259857,1.0,0.3747482376636455,0.0,1.0,0.08980582524271845,0.0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,155,0.028,5,0.014193146071757968,1.0,0.5165275459098497,0.0,1.0,0.24516129032258063,0.0
