ED-SKG,,,,,,,,,,
../data/CSIa.mat,6,0.2,4,0.109856327,0.993243243,0.412162162,0.013513514,0.833333333,0,0
../data/CSIa.mat,6,0.2,5,0.1521493,1,0.308333333,0,1,0,0
../data/CSIa.mat,6,0.2,6,0.091172125,1,0.306930693,0,1,0,0
../data/CSIa.mat,6,0.2,7,0.117435474,1,0.402439024,0,1,0,0
../data/CSIa.mat,6,0.2,8,0.130372282,1,0.685714286,0,1,0,0
ED-SKG,,,,,,,,,,
../data/data/csi1.mat,29,0.33,5,0.201990744,0.992509363,0.771535581,0.06741573,0.931034483,0.517241379,0
../data/data/csi1.mat,29,0.2,6,0.178529398,0.995594714,0.286343612,0.008810573,0.965517241,0,0
../data/data/csi1.mat,29,0.2,7,0.189054036,1,0.325471698,0,1,0.103448276,0
../data/data/csi1.mat,29,0.5,8,0.14491743,1,0.952380952,0.39047619,1,0.931034483,0.24137931
DP-SKG,,,,,,,,,,
../data/data/csi1.mat,29,0.8,5,0.191000167,1,0.935483871,0.990322581,1,0.896551724,0.965517241
../data/data/csi1.mat,58,0.18,5,0.148486136,0.992395437,0.319391635,0.02661597,0.965517241,0.137931034,0
../data/data/csi1.mat,41,0.18,5,0.191690476,0.994594595,0.432432432,0.032432432,0.975609756,0.170731707,0
../data/data/csi1.mat,4,0.18,5,0.154357712,1,0.077922078,0,1,0,0
../data/data/csi1.mat,4,0.18,5,0.132189474,1,0.1125,0,1,0,0
ED-SKG,,,,,,,,,,
../data/data/csi1.mat,41,0.18,5,0.138029315,1,0.465968586,0.010471204,1,0.219512195,0
../data/data/csi1.mat,41,0.18,6,0.12761433211706605,1.0,0.49390243902439024,0.018292682926829267,1.0,0.2926829268292683,0.0
../data/data/csi1.mat,41,0.18,6,0.12491230337408672,1.0,0.4444444444444444,0.006172839506172839,1.0,0.21951219512195122,0.0
../data/data/csi1.mat,41,0.18,6,0.15083591996584556,0.9941860465116279,0.4941860465116279,0.005813953488372093,0.975609756097561,0.1951219512195122,0.0
../data/data/csi1.mat,116,0.18,5,0.1921770133225173,0.9887850467289719,0.3514018691588785,0.011214953271028037,0.9482758620689655,0.10344827586206896,0.0
../data/data/csi1.mat,83,0.18,5,0.1654965774831531,0.9899497487437185,0.44221105527638194,0.010050251256281407,0.963855421686747,0.1927710843373494,0.0
../data/data/csi1.mat,166,0.18,5,0.289709425281103,0.9903846153846154,0.49278846153846156,0.009615384615384616,0.9759036144578314,0.3614457831325301,0.0
../data/data/csi1.mat,73,0.18,5,0.09413510395146245,1.0,0.8378378378378378,0.03783783783783784,1.0,0.7534246575342466,0.0
../data/data/csi1.mat,73,0.18,5,0.16230624537924693,0.9945945945945946,0.7027027027027027,0.016216216216216217,0.9863013698630136,0.5616438356164384,0.0
