filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,136,0.03,10,0.01500358,0.999185668,0.15228013,0,0.992647059,0,0
,,,,,,,,,,
filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
,,,,,,,,,,
filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,155,0.024,2,1,0.686986385,0.264197228,0.076536244,0.238709677,0,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,155,0.024,3,0.019324864,0.998384491,0.122172859,0.000807754,0.961290323,0,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,155,0.024,4,0.028573156,0.991520933,0.260201378,0.000264971,0.929032258,0.006451613,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,155,0.024,5,0.011704304,0.997639123,0.170320405,0,0.95483871,0.006451613,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,155,0.024,6,0.019965791,0.996389892,0.140393101,0,0.967741935,0,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,155,0.024,7,0.032191054,0.986736144,0.128848887,0,0.961290323,0,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,155,0.024,8,0.028922866,0.974829575,0.112742528,0,0.858064516,0.006451613,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,155,0.024,9,0.022308474,0.990942029,0.112318841,0,0.948387097,0,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,155,0.024,10,0.024469669,0.992877493,0.094729345,0,0.974193548,0,0
,,,,,,,,,,
filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,155,0.025,2,1,0.709079755,0.277668712,0.086625767,0.270967742,0,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,155,0.025,3,0.050960301,0.982268789,0.161998791,0.000604473,0.903225806,0,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,155,0.025,4,0.020864342,0.989586115,0.253404539,0,0.890322581,0,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,155,0.025,5,0.018773874,1,0.239203779,0,1,0.025806452,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,155,0.025,6,0.026443616,0.9837237,0.165144899,0,0.961290323,0,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,155,0.025,7,0.022864508,0.998104265,0.155924171,0,0.974193548,0.006451613,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,155,0.025,8,0.019132858,0.960742706,0.116180371,0,0.825806452,0,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,155,0.025,9,0.028059007,0.983705492,0.123717562,0,0.929032258,0.006451613,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,155,0.025,10,0.026518054,0.986447932,0.12767475,0,0.961290323,0.006451613,0
,,,,,,,,,,
filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,136,0.025,2,1,0.777217318,0.29199944,0.094017094,0.411764706,0,0
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,136,0.025,3,0.024827995,0.995843916,0.121219118,0.000461787,0.963235294,0,0
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,136,0.025,4,0.018828211,0.992528392,0.202331142,0,0.948529412,0,0
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,136,0.025,5,0.014462194,0.995339806,0.174368932,0,0.970588235,0,0
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,136,0.025,6,0.033282066,0.995425435,0.130832571,0,0.985294118,0,0
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,136,0.025,7,0.037196131,0.992957746,0.103466956,0,0.977941176,0,0
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,136,0.025,8,0.030796802,0.972375691,0.089011664,0,0.860294118,0,0
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,136,0.025,9,0.031976896,0.985200846,0.086680761,0,0.919117647,0,0
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,136,0.025,10,0.030580437,0.986721992,0.075518672,0,0.970588235,0,0
,,,,,,,,,,
filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.025,2,1,0.678821879,0.294810659,0.086956522,0.242647059,0,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.025,3,0.048220712,0.991511815,0.171598991,0.000458821,0.963235294,0,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.025,4,0.028663536,0.993634435,0.305244013,0,0.948529412,0.007352941,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.025,5,0.012013571,0.998465081,0.34305449,0,0.970588235,0.073529412,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.025,6,0.019343187,0.994006455,0.220378054,0,0.992647059,0.014705882,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.025,7,0.030733021,0.990855299,0.21570737,0,0.963235294,0.022058824,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.025,8,0.023420131,0.949121744,0.225923683,0,0.816176471,0.007352941,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.025,9,0.021106267,0.982698962,0.209688581,0,0.904411765,0.022058824,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.025,10,0.018969659,0.998383185,0.173807599,0,0.985294118,0.007352941,0
,,,,,,,,,,
filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.03,2,1,0.656887399,0.297988265,0.078513551,0.191176471,0,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.03,3,0.050044092,0.980264685,0.263060135,0.000696541,0.955882353,0.014705882,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.03,4,0.025184964,0.993072289,0.393373494,0,0.955882353,0.022058824,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.03,5,0.013075293,0.999614495,0.517347726,0.000385505,0.992647059,0.198529412,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.03,6,0.018429696,0.998643148,0.387607417,0,0.977941176,0.080882353,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.03,7,0.022131568,1,0.392146315,0,1,0.088235294,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.03,8,0.021661286,0.987364621,0.374849579,0,0.889705882,0.058823529,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.03,9,0.020179614,0.991935484,0.406586022,0,0.941176471,0.095588235,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.03,10,0.019832627,0.99837794,0.415247364,0,0.985294118,0.183823529,0
,,,,,,,,,,
filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.03,2,1,0.397514641,0.270675618,0.072989573,0.029411765,0,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.03,3,0.02866135,0.993156934,0.337135036,0.001140511,0.977941176,0.117647059,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.03,4,0.01831336,0.999697794,0.430341493,0,0.992647059,0.066176471,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.03,5,0.014193146,0.998835404,0.674301242,0,0.992647059,0.470588235,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.03,6,0.023070448,1,0.593981481,0,1,0.308823529,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.03,7,0.01996417,0.999466097,0.619861185,0,0.992647059,0.323529412,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.03,8,0.019450198,0.997034401,0.632265718,0,0.985294118,0.330882353,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.03,9,0.027246766,0.99863853,0.540503744,0,0.985294118,0.308823529,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.03,10,0.021177687,0.999188312,0.589285714,0,0.992647059,0.338235294,0
,,,,,,,,,,
filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.03,2,1,0.437517996,0.242729629,0.081197812,0.022058824,0,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.03,3,0.02866135,0.99977101,0.390886192,0.001602931,0.992647059,0.125,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.03,4,0.01831336,0.991629297,0.470254111,0.000298954,0.977941176,0.125,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.03,5,0.014193146,1,0.742922724,0,1,0.514705882,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.03,6,0.023070448,0.999542334,0.653546911,0,0.992647059,0.382352941,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.03,7,0.01996417,1,0.59588299,0,1,0.286764706,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.03,8,0.019450198,0.985671642,0.639402985,0,0.948529412,0.389705882,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.03,9,0.027246766,0.993127148,0.597938144,0,0.970588235,0.345588235,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.03,10,0.021177687,0.999178982,0.676518883,0,0.992647059,0.455882353,0
,,,,,,,,,,
filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.03,2,1,0.70722807,0.30245614,0.096140351,0.279411765,0,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.03,3,0.044639212,0.990108121,0.25994939,0.00184035,0.963235294,0.044117647,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.03,4,0.03497523,0.98862616,0.370248429,0,0.919117647,0.007352941,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.03,5,0.028802579,0.999622499,0.473008683,0,0.992647059,0.191176471,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.03,6,0.01757567,0.999545248,0.432469304,0,0.992647059,0.110294118,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.03,7,0.030187402,0.997330486,0.393486385,0,0.970588235,0.110294118,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.03,8,0.026558338,0.991039427,0.394862605,0,0.941176471,0.095588235,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.03,9,0.030817786,0.99512874,0.378566458,0,0.970588235,0.102941176,0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,136,0.03,10,0.03659151,0.9992,0.4128,0,0.992647059,0.139705882,0
,,,,,,,,,,
filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../data/data_static_indoor_1.mat,157,0.03,2,1,0.698051157,0.284287454,0.080146163,0.280254777,0.006369427,0
../data/data_static_indoor_1.mat,157,0.03,3,0.042867941,0.989351015,0.192284509,0.00140647,0.942675159,0.012738854,0
../data/data_static_indoor_1.mat,157,0.03,4,0.032794524,0.983526384,0.315830116,0,0.917197452,0.006369427,0
../data/data_static_indoor_1.mat,157,0.03,5,0.014212771,0.999665328,0.384203481,0,0.993630573,0.082802548,0
../data/data_static_indoor_1.mat,157,0.03,6,0.015974197,0.999214762,0.271692187,0,0.987261146,0.01910828,0
../data/data_static_indoor_1.mat,157,0.03,7,0.015614596,0.992007522,0.220028209,0,0.968152866,0.006369427,0
../data/data_static_indoor_1.mat,157,0.03,8,0.013087756,0.963805584,0.236814891,0,0.859872611,0.012738854,0
../data/data_static_indoor_1.mat,157,0.03,9,0.014126977,0.991023339,0.254937163,0,0.942675159,0.025477707,0
../data/data_static_indoor_1.mat,157,0.03,10,0.011327259,0.989451477,0.244022504,0,0.942675159,0.01910828,0
,,,,,,,,,,
filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../data/data_static_indoor_1.mat,157,0.04,2,1,0.695081967,0.29605343,0.09726776,0.210191083,0,0
../data/data_static_indoor_1.mat,157,0.04,3,0.028914465,0.99861578,0.351394107,0.000197746,0.961783439,0.070063694,0
../data/data_static_indoor_1.mat,157,0.04,4,0.026365927,0.997646444,0.440115063,0,0.987261146,0.050955414,0
../data/data_static_indoor_1.mat,157,0.04,5,0.020454283,1,0.701980198,0,1,0.439490446,0
../data/data_static_indoor_1.mat,157,0.04,6,0.021285194,1,0.601181102,0,1,0.312101911,0
../data/data_static_indoor_1.mat,157,0.04,7,0.016788636,1,0.618648019,0,1,0.312101911,0
../data/data_static_indoor_1.mat,157,0.04,8,0.017792869,0.99490316,0.620795107,0,0.949044586,0.331210191,0
../data/data_static_indoor_1.mat,157,0.04,9,0.015175971,0.991134752,0.612293144,0,0.968152866,0.343949045,0
../data/data_static_indoor_1.mat,157,0.04,10,0.015172419,0.994301994,0.622507123,0,0.993630573,0.401273885,0

filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,136,0.025,2,1.0,0.7863794301598332,0.2952050034746352,0.0906184850590688,0.4632352941176471,0.0,0.0
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,136,0.025,3,0.023690628797685836,0.9887122782768947,0.12462566228979498,0.00046072333563695,0.9411764705882353,0.0,0.0
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,136,0.025,4,0.023514664034478883,0.9927029492246884,0.20553359683794467,0.0003040437823046519,0.9338235294117647,0.0,0.0
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,136,0.025,5,0.0185986212093626,0.9984726995036274,0.1664757541046201,0.0,0.9779411764705882,0.0,0.0
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,136,0.025,6,0.02652596797873652,0.9977085242896425,0.10219981668194317,0.0,0.9632352941176471,0.0,0.0
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,136,0.025,7,0.027315528451963087,0.9881337648327939,0.1256742179072276,0.0,0.9485294117647058,0.0,0.0
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,136,0.025,8,0.02368724810269121,0.9602649006622517,0.08308248043347381,0.0,0.8308823529411765,0.0,0.0
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,136,0.025,9,0.022170220450453346,0.977657413676371,0.08937034529451592,0.0,0.8970588235294118,0.0,0.0
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,136,0.025,10,0.015712225816270898,0.9950819672131147,0.06967213114754098,0.0,0.9705882352941176,0.0,0.0

filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,136,0.03,2,1.0,0.43318840579710144,0.25217391304347825,0.07478260869565218,0.058823529411764705,0.0,0.0
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,136,0.03,3,0.024308817879011773,0.9997697444163021,0.20285516923785402,0.001381533502187428,0.9926470588235294,0.014705882352941176,0.0
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,136,0.03,4,0.024192476618133396,0.9996985227615315,0.33433825746156165,0.0006029544769369913,0.9926470588235294,0.014705882352941176,0.0
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,136,0.03,5,0.01741186797672998,1.0,0.5114503816793893,0.0,1.0,0.20588235294117646,0.0
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,136,0.03,6,0.01624059337898746,1.0,0.45745159837910854,0.0,1.0,0.10294117647058823,0.0
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,136,0.03,7,0.017406237333236683,0.9989171629669734,0.4298863021115322,0.0,0.9852941176470589,0.13970588235294118,0.0
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,136,0.03,8,0.0163525037729208,0.9976415094339622,0.42629716981132076,0.0,0.9705882352941176,0.13970588235294118,0.0
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,136,0.03,9,0.017113762124224725,1.0,0.33033863165169314,0.0,1.0,0.07352941176470588,0.0
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,136,0.03,10,0.01892774682618361,0.9983619983619983,0.3628173628173628,0.0,0.9852941176470589,0.08823529411764706,0.0

filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,136,0.03,2,1.0,0.40961566564372354,0.22256320327341808,0.06196112816016367,0.051470588235294115,0.0,0.0
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,136,0.03,3,0.024308817879011773,0.9993189557321226,0.23269012485811577,0.0004540295119182747,0.9779411764705882,0.029411764705882353,0.0
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,136,0.03,4,0.024192476618133396,0.9990859232175503,0.3890920170627666,0.0003046922608165753,0.9852941176470589,0.058823529411764705,0.0
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,136,0.03,5,0.01741186797672998,0.9931636916065325,0.5244967717432586,0.0,0.9852941176470589,0.25,0.0
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,136,0.03,6,0.01624059337898746,1.0,0.4076111875286566,0.0,1.0,0.0661764705882353,0.0
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,136,0.03,7,0.017406237333236683,0.9994582881906826,0.34723726977248104,0.0,0.9926470588235294,0.0661764705882353,0.0
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,136,0.03,8,0.0163525037729208,0.992831541218638,0.3930704898446834,0.0,0.9779411764705882,0.11029411764705882,0.0
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,136,0.03,9,0.017113762124224725,1.0,0.3405846363018355,0.0,1.0,0.0661764705882353,0.0
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,136,0.03,10,0.01892774682618361,1.0,0.34359805510534847,0.0,1.0,0.09558823529411764,0.0

filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../data/data_static_outdoor_1.mat,35,0.03,2,1.0,0.7632146709816613,0.21413160733549083,0.07227615965480043,0.34285714285714286,0.0,0.0
../data/data_static_outdoor_1.mat,35,0.03,3,0.11066344704647395,0.8816029143897997,0.07923497267759563,0.00273224043715847,0.6857142857142857,0.0,0.0
../data/data_static_outdoor_1.mat,35,0.03,4,0.051957210966652845,0.9311926605504587,0.0871559633027523,0.0,0.6857142857142857,0.0,0.0
../data/data_static_outdoor_1.mat,35,0.03,5,0.03892709717264311,0.9475262368815592,0.037481259370314844,0.0,0.8571428571428571,0.0,0.0
../data/data_static_outdoor_1.mat,35,0.03,6,0.03560223267987813,0.9964221824686941,0.026833631484794274,0.0,0.9428571428571428,0.0,0.0
../data/data_static_outdoor_1.mat,35,0.03,7,0.03120876833620745,0.9855072463768116,0.033126293995859216,0.0,0.8857142857142857,0.0,0.0
../data/data_static_outdoor_1.mat,35,0.03,8,0.032309040404480155,0.9883177570093458,0.02102803738317757,0.0,0.8571428571428571,0.0,0.0
../data/data_static_outdoor_1.mat,35,0.03,9,0.03740921367945122,0.9118457300275482,0.024793388429752067,0.0,0.7714285714285715,0.0,0.0
../data/data_static_outdoor_1.mat,35,0.03,10,0.03995355301642169,0.9545454545454546,0.00974025974025974,0.0,0.8571428571428571,0.0,0.0

filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../data/data_static_outdoor_1.mat,35,0.1,2,1.0,0.7359002169197397,0.2418655097613883,0.07158351409978309,0.42857142857142855,0.0,0.0
../data/data_static_outdoor_1.mat,35,0.1,3,0.0634856635745417,0.9506493506493506,0.41125541125541126,0.005194805194805195,0.7714285714285715,0.0,0.0
../data/data_static_outdoor_1.mat,35,0.1,4,0.03531590761451442,0.9976958525345622,0.6025345622119815,0.001152073732718894,0.9428571428571428,0.2,0.0
../data/data_static_outdoor_1.mat,35,0.1,5,0.024868507209588574,1.0,0.9022222222222223,0.0,1.0,0.7714285714285715,0.0
../data/data_static_outdoor_1.mat,35,0.1,6,0.032708601066376075,1.0,0.875,0.0,1.0,0.6857142857142857,0.0
../data/data_static_outdoor_1.mat,35,0.1,7,0.030757535161077345,1.0,0.8891257995735607,0.0,1.0,0.7142857142857143,0.0
../data/data_static_outdoor_1.mat,35,0.1,8,0.0292941637425497,0.9602803738317757,0.9252336448598131,0.0,0.8857142857142857,0.5428571428571428,0.0
../data/data_static_outdoor_1.mat,35,0.1,9,0.034831702068066454,1.0,0.783289817232376,0.0,1.0,0.4857142857142857,0.0
../data/data_static_outdoor_1.mat,35,0.1,10,0.024407960368830018,1.0,0.9076923076923077,0.0,1.0,0.8571428571428571,0.0

filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../data/data_mobile_indoor_1.mat,30,0.05,2,1.0,0.6944792973651192,0.24466750313676286,0.08030112923462986,0.3333333333333333,0.0,0.0
../data/data_mobile_indoor_1.mat,30,0.05,3,0.07779047528810452,0.9811912225705329,0.12330198537095088,0.0020898641588296763,0.9333333333333333,0.0,0.0
../data/data_mobile_indoor_1.mat,30,0.05,4,0.0339896810038019,0.9835616438356164,0.1958904109589041,0.0013698630136986301,0.9666666666666667,0.0,0.0
../data/data_mobile_indoor_1.mat,30,0.05,5,0.02700220775755935,0.9982547993019197,0.16579406631762653,0.0,0.9666666666666667,0.0,0.0
../data/data_mobile_indoor_1.mat,30,0.05,6,0.031788661754520296,0.9738430583501007,0.096579476861167,0.0,0.9666666666666667,0.0,0.0
../data/data_mobile_indoor_1.mat,30,0.05,7,0.035382554483206076,1.0,0.1318407960199005,0.0,1.0,0.0,0.0
../data/data_mobile_indoor_1.mat,30,0.05,8,0.030837753507601928,0.9891891891891892,0.08378378378378379,0.0,0.8666666666666667,0.0,0.0
../data/data_mobile_indoor_1.mat,30,0.05,9,0.041489832337435945,0.990625,0.115625,0.0,0.9666666666666667,0.0,0.0
../data/data_mobile_indoor_1.mat,30,0.05,10,0.040249144002087435,1.0,0.07777777777777778,0.0,1.0,0.0,0.0

filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../data/data_mobile_outdoor_1.mat,10,0.1,2,1.0,0.8987108655616943,0.3720073664825046,0.09760589318600368,0.4,0.0,0.0
../data/data_mobile_outdoor_1.mat,10,0.1,3,0.11027976800466455,0.9756838905775076,0.22492401215805471,0.0,0.6,0.0,0.0
../data/data_mobile_outdoor_1.mat,10,0.1,4,0.052192497089854184,0.983402489626556,0.14937759336099585,0.0,0.7,0.0,0.0
../data/data_mobile_outdoor_1.mat,10,0.1,5,0.046303058852685555,0.9948186528497409,0.19689119170984457,0.0,0.9,0.0,0.0
../data/data_mobile_outdoor_1.mat,10,0.1,6,0.06830985837272203,0.9938271604938271,0.15432098765432098,0.0,0.9,0.0,0.0
../data/data_mobile_outdoor_1.mat,10,0.1,7,0.05759895025586349,0.9083969465648855,0.1297709923664122,0.0,0.7,0.0,0.0
../data/data_mobile_outdoor_1.mat,10,0.1,8,0.060324110462321834,0.8717948717948718,0.13675213675213677,0.0,0.5,0.0,0.0
../data/data_mobile_outdoor_1.mat,10,0.1,9,0.047922024917135014,0.9906542056074766,0.2336448598130841,0.0,0.9,0.1,0.0
../data/data_mobile_outdoor_1.mat,10,0.1,10,0.046530942127164035,0.989247311827957,0.1935483870967742,0.0,0.9,0.0,0.0

filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../data/data_mobile_outdoor_1.mat,10,0.1,2,1.0,0.8165137614678899,0.42018348623853213,0.04954128440366973,0.4,0.0,0.0
../data/data_mobile_outdoor_1.mat,10,0.1,3,0.06849159623392491,0.9907407407407407,0.10802469135802469,0.015432098765432098,0.9,0.0,0.0
../data/data_mobile_outdoor_1.mat,10,0.1,4,0.06732101230465082,1.0,0.14859437751004015,0.0,1.0,0.0,0.0
../data/data_mobile_outdoor_1.mat,10,0.1,5,0.09593070140878887,1.0,0.15343915343915343,0.0,1.0,0.0,0.0
../data/data_mobile_outdoor_1.mat,10,0.1,6,0.0826236600701437,1.0,0.13071895424836602,0.0,1.0,0.0,0.0
../data/data_mobile_outdoor_1.mat,10,0.1,7,0.10897401857384652,0.9305555555555556,0.16666666666666666,0.0,0.9,0.0,0.0
../data/data_mobile_outdoor_1.mat,10,0.1,8,0.11874563103006316,0.9615384615384616,0.2,0.0,0.6,0.0,0.0
../data/data_mobile_outdoor_1.mat,10,0.1,9,0.09569373310584744,0.9724770642201835,0.1651376146788991,0.0,0.9,0.0,0.0
../data/data_mobile_outdoor_1.mat,10,0.1,10,0.11265142815994693,0.9120879120879121,0.14285714285714285,0.0,0.9,0.0,0.0

filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../data/data_mobile_outdoor_2.mat,7,0.1,2,1.0,0.56951871657754,0.2540106951871658,0.06684491978609626,0.0,0.0,0.0
../data/data_mobile_outdoor_2.mat,7,0.1,3,0.06094079888111933,0.8632075471698113,0.06132075471698113,0.014150943396226415,0.42857142857142855,0.0,0.0
../data/data_mobile_outdoor_2.mat,7,0.1,4,0.0907488877341528,0.9186046511627907,0.13953488372093023,0.0,0.8571428571428571,0.0,0.0
../data/data_mobile_outdoor_2.mat,7,0.1,5,0.052282664217512285,0.9699248120300752,0.11278195488721804,0.0,0.5714285714285714,0.0,0.0
../data/data_mobile_outdoor_2.mat,7,0.1,6,0.0796907131134812,1.0,0.03669724770642202,0.0,1.0,0.0,0.0
../data/data_mobile_outdoor_2.mat,7,0.1,7,0.08517657956652765,1.0,0.0425531914893617,0.0,1.0,0.0,0.0
../data/data_mobile_outdoor_2.mat,7,0.1,8,0.07803043997567492,0.9767441860465116,0.0,0.0,0.7142857142857143,0.0,0.0
../data/data_mobile_outdoor_2.mat,7,0.1,9,0.07652927751663402,0.8933333333333333,0.13333333333333333,0.0,0.7142857142857143,0.0,0.0
../data/data_mobile_outdoor_2.mat,7,0.1,10,0.06902768479679434,1.0,0.04918032786885246,0.0,1.0,0.0,0.0

filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
