		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
010111011    1    1    4    1    2    2    5    0  9.087793 0.334944 SUCCESS  66
010111111    3    4    3    3    0    1    1    1  6.545791 0.586333 SUCCESS  67
011000111    1    6    1    2    3    1    1    4 10.123792 0.256445 SUCCESS  68
011001111    3    0    4    1    5    1    2    0 10.782461 0.214332 SUCCESS  69
011010111    2    2    3    4    4    2    1    1  4.192453 0.839356 SUCCESS  70
011011111    2    1    5    2    1    2    3    7 13.764680 0.088109 SUCCESS  71
011101111    3    1    3    1    1    2    1    0  6.294238 0.614310 SUCCESS  72
011111111    2    4    6    3    4    3    1    3  8.869340 0.353438 SUCCESS  73
100000000    0    0    4    3    2    2    4    0  9.872239 0.274108 SUCCESS  74
100010000    2    2    1    3    5    2    3    1  5.039787 0.753315 SUCCESS  75
100100000    1    1    4    2    3    2    1    3  4.066676 0.851058 SUCCESS  76
100101000    4    5    4    1    3    2    1    2  6.923119 0.544950 SUCCESS  77
100110000    4    0    3    2    0    3    2    4  7.518901 0.481816 SUCCESS  78
100111000    3    3    3    1    4    5    5    7 16.809787 0.032152 SUCCESS  79
101000000    2    2    3    1    3    3    4    2  2.560672 0.958842 SUCCESS  80
101000100    3    3    1    1    5    2    3    2  5.102675 0.746548 SUCCESS  81
101001000    1    3    4    0    3    3    6    1 11.096902 0.196269 SUCCESS  82
101001100    1    3    3    2    0    2    2    2  3.940900 0.862416 SUCCESS  83
101010000    1    3    5    1    2    0    1    3  8.240459 0.410341 SUCCESS  84
101010100    1    4    3    0    4    3    5    3  8.680676 0.369946 SUCCESS  85
101011000    3    5    2    1    2    2    2    5  6.923119 0.544950 SUCCESS  86
101011100    4    2    6    1    2    2    0    0 12.540018 0.128687 SUCCESS  87
101100000    0    2    2    6    3    1    0    2 11.629796 0.168501 SUCCESS  88
101100100    3    1    1    3    3    2    2    1  3.156454 0.924159 SUCCESS  89
101101000    2    3    2    0    2    1    2    2  3.878012 0.867958 SUCCESS  90
101101100    4    2    4    5    3    2    0    3  7.833341 0.449917 SUCCESS  91
101110000    3    1    5    2    4    3    4    1  6.986007 0.538143 SUCCESS  92
101110100    1    1    4    6    4    2    3    4 10.501120 0.231599 SUCCESS  93
101111000    1    2    2    1    2    3    0    0  7.078684 0.528168 SUCCESS  94
101111100    3    2    0    4    3    1    3    3  5.039787 0.753315 SUCCESS  95
110000000    0    0    3    5    2    1    6    3 14.423350 0.071377 SUCCESS  96
110000010    2    1    1    4    0    4    6    1 12.665794 0.123878 SUCCESS  97
110000100    3    2    5    0    3    3    3    0  8.429123 0.392713 SUCCESS  98
110001000    1    1    3    3    3    2    1    1  3.940900 0.862416 SUCCESS  99
110001010    4    4    0    2    3    4    3    0  8.492011 0.386941 SUCCESS 100
110010000    4    2    2    3    3    0    1    3  4.976899 0.760042 SUCCESS 101
110010010    2    1    3    1    2    4    2    2  3.219342 0.919848 SUCCESS 102
110010100    4    2    2    2    3    1    2    3  2.497784 0.961834 SUCCESS 103
110011000    3    0    1    3    1    2    3    5  7.518901 0.481816 SUCCESS 104
110011010    3    3    2    2    1    3    0    2  4.003788 0.856782 SUCCESS 105
110100000    3    2    1    2    3    4    2    3  2.560672 0.958842 SUCCESS 106
110100010    0    5    3    2    2    0    1    3  9.087793 0.334944 SUCCESS 107
110100100    3    1    5    2    1    2    3    2  5.039787 0.753315 SUCCESS 108
110101000    2    4    5    0    2    3    2    2  6.797343 0.558648 SUCCESS 109
110101010    1    4    2    0    2    3    3    2  4.914011 0.766726 SUCCESS 110
110101100    4    3    2    1    2    1    2    4  4.192453 0.839356 SUCCESS 111
110110000    3    2    2    7    4    1    0    2 13.638904 0.091676 SUCCESS 112
110110010    1    0    2    5    1    1    2    1  8.899129 0.350877 SUCCESS 113
110110100    1    0    3    0    3    2    2    1  7.141573 0.521438 SUCCESS 114
110111000    4    2    2    2    2    6    3    1  7.770453 0.456208 SUCCESS 115
110111010    2    2    3    6    2    2    2    3  6.075785 0.638743 SUCCESS 116
110111100    3    3    3    2    3    2    1    2  1.650450 0.989919 SUCCESS 117
111000000    2    1    2    4    3    1    6    5 11.285566 0.186038 SUCCESS 118
111000010    1    4    5    1    7    4    3    1 16.495347 0.035815 SUCCESS 119
111000100    0    3    5    0    2    6    2    2 13.576016 0.093508 SUCCESS 120
111000110    4    0    3    1    2    2    0    2  7.267349 0.508082 SUCCESS 121
111001000    5    2    1    3    3    1    1    1  6.608679 0.579380 SUCCESS 122
111001010    6    1    2    3    4    1    3    4  9.590898 0.294921 SUCCESS 123
111001100    3    1    3    5    1    2    3    5  7.833341 0.449917 SUCCESS 124
111010000    5    2    0    2    6    4    2    2 12.070012 0.148107 SUCCESS 125
111010010    1    1    4    4    3    2    2    3  4.255341 0.833382 SUCCESS 126
111010100    5    4    2    0    3    1    1    2  8.366235 0.398537 SUCCESS 127
111010110    4    3    3    1    1    1    3    4  5.102675 0.746548 SUCCESS 128
111011000    1    4    2    4    7    4    4    1 14.863567 0.061853 SUCCESS 129
111011010    0    0    1    0    1    1    3    2 10.279357 0.245964 SUCCESS 130
111011100    2    3    2    3    1    4    3    1  3.345118 0.910872 SUCCESS 131
111100000    1    1    3    3    1    3    8    5 18.974461 0.014997 SUCCESS 132
111100010    0    2    3    1    3    4    2    1  5.698457 0.680967 SUCCESS 133
111100100    4    2    1    3    1    0    1    3  6.482903 0.593305 SUCCESS 134
111100110    2    2    3    4    2    1    1    7 12.007124 0.150886 SUCCESS 135
111101000    4    1    1    3    3    3    1    4  5.102675 0.746548 SUCCESS 136
111101010    3    5    3    4    0    1    0    4 11.034014 0.199779 SUCCESS 137
111101100    1    1    1    6    3    2    1    3  9.213569 0.324601 SUCCESS 138
111101110    4    5    2    1    1    6    3    2 11.285566 0.186038 SUCCESS 139
111110000    2    3    3    5    4    3    5    6 12.573117 0.127406 SUCCESS 140
111110010    1    3    0    5    1    1    3    4  9.213569 0.324601 SUCCESS 141
111110100    5    1    0    2    4    3    3    4  8.617787 0.375557 SUCCESS 142
111110110    2    2    0    4    2    3    1    3  4.914011 0.766726 SUCCESS 143
111111000    1    3    2    3    2    2    2    6  6.860231 0.551785 SUCCESS 144
111111010    6    3    3    5    2    2    0    4 12.195788 0.142680 SUCCESS 145
111111100    1    3    4    3    1    2    2    6  8.617787 0.375557 SUCCESS 146
111111110    2    4    6    3    4    3    1    3  8.869340 0.353438 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    0    5    4    0    1    1    5    2 13.450240 0.097269 SUCCESS   0
000000011    2    5    3    1    1    1    5    1  9.276457 0.319514 SUCCESS   1
000000101    2    3    1    1    2    2    1    2  3.030678 0.932418 SUCCESS   2
000000111    0    2    3    2    1    2    5    3  6.671567 0.572447 SUCCESS   3
000001001    2    2    0    2    2    4    4    2  4.976899 0.760042 SUCCESS   4
000001011    0    0    1    0    2    2    2    1  9.432023 0.307171 SUCCESS   5
000001101    3    4    4    5    8    1    2    6 24.561571 0.001844 FAILURE   6
000001111    3    1    2    1    1    4    3    2  4.066676 0.851058 SUCCESS   7
000010001    5    1    3    1    1    2    3    0  8.240459 0.410341 SUCCESS   8
000010011    1    2    2    2    1    4    3    3  3.282230 0.915418 SUCCESS   9
000010101    3    2    3    2    3    3    3    4  1.902002 0.983870 SUCCESS  10
000010111    2    1    1    1    1    2    4    2  4.725346 0.786488 SUCCESS  11
000011001    3    0    4    2    1    5    3    0 10.060903 0.260777 SUCCESS  12
000011011    2    4    2    4    3    2    0    3  5.102675 0.746548 SUCCESS  13
000011101    2    4    1    1    2    2    1    3  4.003788 0.856782 SUCCESS  14
000011111    1    2    5    3    3    3    2    4  5.291339 0.726032 SUCCESS  15
000100011    2    1    2    3    0    2    3    0  6.357126 0.607295 SUCCESS  16
000100101    5    6    0    4    1    2    4    2 13.827568 0.086372 SUCCESS  17
000100111    1    0    2    0    3    2    2    5  9.024905 0.340199 SUCCESS  18
000101001    2    4    2    1    5    0    4    2  8.492011 0.386941 SUCCESS  19
000101011    3    1    3    2    4    3    4    0  5.950009 0.652832 SUCCESS  20
000101101    1    2    5    3    1    2    5    3  7.770453 0.456208 SUCCESS  21
000101111    5    1    1    0    2    6    2    3 12.728682 0.121532 SUCCESS  22
000110011    3    1    4    2    5    4    5    1  9.653786 0.290171 SUCCESS  23
000110101    3    1    5    8    4    2    3    4 19.288902 0.013389 SUCCESS  24
000110111    2    0    4    3    2    2    1    1  5.635568 0.687978 SUCCESS  25
000111001    1    4    3    4    5    2    1    1  7.707565 0.462545 SUCCESS  26
000111011    3    3    1    1    2    2    1    4  4.066676 0.851058 SUCCESS  27
000111101    4    2    2    1    0    5    2    1  8.303347 0.404413 SUCCESS  28
000111111    0    1    2    2    3    5    0    2  9.024905 0.340199 SUCCESS  29
001000011    4    4    4    3    1    5    2    2  7.111783 0.524622 SUCCESS  30
001000101    5    4    3    4    3    3    3    4  6.516002 0.589633 SUCCESS  31
001000111    1    2    1    3    1    2    3    0  5.509792 0.701955 SUCCESS  32
001001011    3    6    2    3    1    1    5    3 10.438232 0.235604 SUCCESS  33
001001101    0    2    3    2    1    4    2    3  4.914011 0.766726 SUCCESS  34
001001111    3    2    2    0    3    1    0    3  6.420015 0.600293 SUCCESS  35
001010011    3    3    3    3    5    1    2    2  4.381117 0.821206 SUCCESS  36
001010101    4    3    3    2    2    2    3    5  4.506893 0.808743 SUCCESS  37
001010111    1    3    2    3    1    3    3    1  3.219342 0.919848 SUCCESS  38
001011011    1    4    4    2    4    1    4    3  6.138673 0.631702 SUCCESS  39
001011101    2    0    0    3    2    2    4    3  6.545791 0.586333 SUCCESS  40
001011111    4    3    1    3    3    1    3    3  3.470895 0.901437 SUCCESS  41
001100101    2    1    3    3    1    1    2    1  3.878012 0.867958 SUCCESS  42
001100111    2    1    6    1    3    2    4    0 10.971126 0.203341 SUCCESS  43
001101011    1    3    3    5    2    6    3    3  9.716674 0.285477 SUCCESS  44
001101101    1    1    1    0    1    2    2    4  7.141573 0.521438 SUCCESS  45
001101111    2    1    5    1    3    3    0    2  7.456013 0.488323 SUCCESS  46
001110101    3    4    4    1    3    2    2    0  5.887121 0.659874 SUCCESS  47
001110111    1    2    1    1    4    1    3    2  4.788234 0.779952 SUCCESS  48
001111011    3    1    2    3    0    4    3    4  5.950009 0.652832 SUCCESS  49
001111101    6    3    2    2    4    1    3    0 10.249568 0.247945 SUCCESS  50
001111111    1    1    1    2    3    5    0    2  8.177571 0.416320 SUCCESS  51
010000011    3    2    1    2    5    2    1    1  5.761345 0.673945 SUCCESS  52
010000111    3    4    3    2    2    3    1    4  3.533783 0.896552 SUCCESS  53
010001011    3    1    1    3    2    3    4    7 12.132900 0.145372 SUCCESS  54
010001111    2    0    2    2    0    3    2    1  6.294238 0.614310 SUCCESS  55
010010011    1    3    2    1    1    1    2    3  3.878012 0.867958 SUCCESS  56
010010111    3    2    2    5    3    3    4    3  4.569781 0.802412 SUCCESS  57
010011011    2    2    1    2    3    4    1    2  3.219342 0.919848 SUCCESS  58
010011111    5    3    2    2    2    3    1    1  5.039787 0.753315 SUCCESS  59
010100011    1    0    5    4    2    0    1    2 10.719573 0.218100 SUCCESS  60
010100111    3    1    1    3    6    2    1    5 11.159790 0.192809 SUCCESS  61
010101011    2    2    0    1    1    1    3    4  6.420015 0.600293 SUCCESS  62
010101111    1    2    2    2    0    4    3    1  5.635568 0.687978 SUCCESS  63
010110011    3    4    6    2    4    0    1    2 11.159790 0.192809 SUCCESS  64
010110111    4    4    1    3    3    1    3    3  4.381117 0.821206 SUCCESS  65
010111011    1    2    0    4    1    3    3    3  5.761345 0.673945 SUCCESS  66
010111111    3    3    2    3    5    0    2    2  5.950009 0.652832 SUCCESS  67
011000111    2    2    2    1    3    4    0    2  4.851122 0.773363 SUCCESS  68
011001111    1    2    4    2    2    1    2    2  3.156454 0.924159 SUCCESS  69
011010111    1    3    2    4    2    5    3    1  6.012897 0.645787 SUCCESS  70
011011111    6    2    2    5    2    3    1    2  9.528010 0.299727 SUCCESS  71
011101111    1    1    0    2    5    1    6    2 13.450240 0.097269 SUCCESS  72
011111111    3    2    3    4    6    3    1    0 10.312456 0.243777 SUCCESS  73
100000000    0    5    4    0    1    1    5    2 13.450240 0.097269 SUCCESS  74
100010000    5    3    1    3    3    4    2    2  5.291339 0.726032 SUCCESS  75
100100000    1    3    3    2    4    3    4    0  5.950009 0.652832 SUCCESS  76
100101000    2    2    1    3    4    0    4    1  6.608679 0.579380 SUCCESS  77
100110000    2    1    6    0    1    0    3    2 12.414242 0.133656 SUCCESS  78
100111000    4    1    6    3    4    1    4    3 10.564008 0.227647 SUCCESS  79
101000000    1    5    1    1    1    4    2    1  8.240459 0.410341 SUCCESS  80
101000100    2    5    3    4    2    5    3    1  7.959118 0.437474 SUCCESS  81
101001000    1    3    4    2    2    5    2    2  5.165563 0.739743 SUCCESS  82
101001100    2    3    6    2    3    3    3    3  6.264449 0.617636 SUCCESS  83
101010000    3    3    3    4    0    5    4    1  8.680676 0.369946 SUCCESS  84
101010100    3    3    4    2    3    2    4    1  3.533783 0.896552 SUCCESS  85
101011000    2    2    2    2    2    1    1    2  2.183344 0.974869 SUCCESS  86
101011100    4    3    2    2    4    1    5    3  6.201561 0.624665 SUCCESS  87
101100000    2    3    4    1    6    1    1    3  9.402234 0.309508 SUCCESS  88
101100100    2    4    1    2    1    0    4    2  6.545791 0.586333 SUCCESS  89
101101000    1    1    3    2    0    2    4    3  5.698457 0.680967 SUCCESS  90
101101100    1    2    3    0    2    1    3    3  4.788234 0.779952 SUCCESS  91
101110000    2    2    1    2    1    3    3    5  5.039787 0.753315 SUCCESS  92
101110100    2    3    1    3    2    2    3    3  1.650450 0.989919 SUCCESS  93
101111000    3    0    2    4    1    5    3    4  8.617787 0.375557 SUCCESS  94
101111100    6    0    1    4    1    5    2    1 14.423350 0.071377 SUCCESS  95
110000000    3    5    4    1    0    2    3    2  7.644677 0.468925 SUCCESS  96
110000010    1    1    1    2    2    2    2    3  3.030678 0.932418 SUCCESS  97
110000100    3    1    4    2    2    0    3    2  4.914011 0.766726 SUCCESS  98
110001000    3    2    0    2    3    2    2    1  3.940900 0.862416 SUCCESS  99
110001010    1    1    1    0    4    4    3    1  8.177571 0.416320 SUCCESS 100
110010000    3    4    4    4    4    2    3    1  5.417115 0.712205 SUCCESS 101
110010010    1    1    3    0    2    1    3    4  6.482903 0.593305 SUCCESS 102
110010100    3    3    3    4    1    1    3    0  5.824233 0.666913 SUCCESS 103
110011000    1    2    2    0    6    2    1    2  9.935127 0.269609 SUCCESS 104
110011010    0    2    5    5    3    7    3    3 17.468457 0.025584 SUCCESS 105
110100000    1    4    1    1    2    5    2    2  6.671567 0.572447 SUCCESS 106
110100010    2    1    4    3    5    3    4    3  6.264449 0.617636 SUCCESS 107
110100100    2    2    3    3    2    3    2    2  0.803116 0.999213 SUCCESS 108
110101000    3    3    4    2    1    4    2    2  3.470895 0.901437 SUCCESS 109
110101010    1    2    1    1    2    1    4    0  7.141573 0.521438 SUCCESS 110
110101100    4    3    1    4    2    1    1    3  5.039787 0.753315 SUCCESS 111
110110000    1    3    4    1    4    1    2    1  5.761345 0.673945 SUCCESS 112
110110010    2    5    2    2    2    0    4    3  6.797343 0.558648 SUCCESS 113
110110100    0    2    1    2    0    5    2    3  9.024905 0.340199 SUCCESS 114
110111000    2    1    2    3    0    4    2    1  5.635568 0.687978 SUCCESS 115
110111010    3    5    1    2    2    3    1    4  6.012897 0.645787 SUCCESS 116
110111100    4    0    2    4    3    0    4    1  9.213569 0.324601 SUCCESS 117
111000000    3    1    4    1    0    3    1    0  8.899129 0.350877 SUCCESS 118
111000010    3    3    2    4    1    0    4    1  6.671567 0.572447 SUCCESS 119
111000100    1    2    2    3    1    2    6    1  8.366235 0.398537 SUCCESS 120
111000110    5    1    2    4    3    4    7    1 15.710901 0.046710 SUCCESS 121
111001000    3    5    4    3    4    3    1    3  6.327337 0.610616 SUCCESS 122
111001010    4    3    2    4    1    1    4    0  7.581789 0.475349 SUCCESS 123
111001100    1    1    5    1    4    2    1    2  7.456013 0.488323 SUCCESS 124
111010000    2    5    0    2    0    2    2    5 10.908238 0.206953 SUCCESS 125
111010010    2    1    2    1    3    0    2    3  4.725346 0.786488 SUCCESS 126
111010100    5    2    2    0    3    3    3    2  5.950009 0.652832 SUCCESS 127
111010110    3    2    2    6    2    3    0    0 10.908238 0.206953 SUCCESS 128
111011000    2    3    3    1    5    5    2    4  7.959118 0.437474 SUCCESS 129
111011010    0    3    0    2    2    3    1    2  6.357126 0.607295 SUCCESS 130
111011100    5    0    1    4    1    4    2    1 10.060903 0.260777 SUCCESS 131
111100000    3    0    3    3    0    3    1    2  6.482903 0.593305 SUCCESS 132
111100010    2    2    2    3    2    2    4    4  2.623560 0.955720 SUCCESS 133
111100100    3    3    2    1    3    3    2    5  4.381117 0.821206 SUCCESS 134
111100110    1    2    6    3    3    3    4    3  7.959118 0.437474 SUCCESS 135
111101000    3    3    1    2    4    2    0    3  4.976899 0.760042 SUCCESS 136
111101010    3    1    1    1    1    3    6    1  9.998015 0.265165 SUCCESS 137
111101100    0    3    3    2    6    2    2    3  8.554899 0.381222 SUCCESS 138
111101110    5    1    1    2    2    5    1    2  8.429123 0.392713 SUCCESS 139
111110000    2    1    2    4    1    2    1    0  6.357126 0.607295 SUCCESS 140
111110010    3    4    4    3    1    3    5    6 11.600006 0.169963 SUCCESS 141
111110100    4    3    0    1    4    1    2    1  7.393125 0.494871 SUCCESS 142
111110110    1    4    1    1    7    2    3    3 12.854458 0.116956 SUCCESS 143
111111000    2    4    2    4    2    1    1    3  4.192453 0.839356 SUCCESS 144
111111010    2    2    0    3    3    3    1    1  4.788234 0.779952 SUCCESS 145
111111100    3    4    3    2    2    4    2    1  3.470895 0.901437 SUCCESS 146
111111110    3    2    3    4    6    3    1    0 10.312456 0.243777 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    3    2    2    0    1    1    2    5  7.393125 0.494871 SUCCESS   0
000000011    3    1    2    2    1    1    1    6  9.150681 0.329745 SUCCESS   1
000000101    1    0    1    1    2    1    1    3  7.015796 0.534929 SUCCESS   2
000000111    2    2    2    3    2    1    2    7 10.249568 0.247945 SUCCESS   3
000001001    1    6    5    3    6    1    1    2 16.432459 0.036592 SUCCESS   4
000001011    1    2    0    3    4    2    1    4  6.608679 0.579380 SUCCESS   5
000001101    1    3    1    1    1    0    6    4 12.540018 0.128687 SUCCESS   6
000001111    3    2    5    1    3    2    4    1  6.012897 0.645787 SUCCESS   7
000010001    2    2    3    1    4    3    2    2  2.497784 0.961834 SUCCESS   8
000010011    1    5    4    2    6    3    1    1 12.070012 0.148107 SUCCESS   9
000010101    3    3    3    1    2    3    4    2  2.623560 0.955720 SUCCESS  10
000010111    1    5    2    2    3    3    3    3  4.381117 0.821206 SUCCESS  11
000011001    2    1    2    2    4    3    2    2  2.434896 0.964698 SUCCESS  12
000011011    4    4    2    0    0    0    6    4 16.118019 0.040722 SUCCESS  13
000011101    1    2    5    4    0    2    2    3  7.581789 0.475349 SUCCESS  14
000011111    2    4    3    3    5    0    3    3  6.986007 0.538143 SUCCESS  15
000100011    3    3    5    2    3    3    2    2  3.596671 0.891559 SUCCESS  16
000100101    2    2    3    3    2    1    0    5  6.671567 0.572447 SUCCESS  17
000100111    1    4    1    1    2    2    1    3  4.788234 0.779952 SUCCESS  18
000101001    2    1    3    2    1    2    2    2  2.246232 0.972517 SUCCESS  19
000101011    5    2    2    2    4    2    4    1  6.075785 0.638743 SUCCESS  20
000101101    4    3    1    5    4    2    1    1  7.707565 0.462545 SUCCESS  21
000101111    2    6    1    4    1    3    4    2  9.528010 0.299727 SUCCESS  22
000110011    1    2    3    2    2    3    2    0  3.940900 0.862416 SUCCESS  23
000110101    1    2    1    3    5    2    2    0  7.393125 0.494871 SUCCESS  24
000110111    4    4    4    1    1    5    3    3  7.959118 0.437474 SUCCESS  25
000111001    4    5    3    5    1    3    1    1  9.528010 0.299727 SUCCESS  26
000111011    2    3    5    2    2    1    3    5  6.986007 0.538143 SUCCESS  27
000111101    3    1    3    2    0    3    1    2  4.788234 0.779952 SUCCESS  28
000111111    2    3    4    2    2    1    2    3  2.497784 0.961834 SUCCESS  29
001000011    3    2    1    3    3    6    3    1  7.770453 0.456208 SUCCESS  30
001000101    4    2    1    4    3    1    2    3  4.255341 0.833382 SUCCESS  31
001000111    3    5    7    2    3    2    1    4 14.016233 0.081343 SUCCESS  32
001001011    2    0    0    4    3    2    2    3  6.545791 0.586333 SUCCESS  33
001001101    3    3    4    3    3    0    2    3  4.318229 0.827331 SUCCESS  34
001001111    1    1    2    2    1    5    1    4  7.456013 0.488323 SUCCESS  35
001010011    4    3    3    3    3    1    1    2  3.408006 0.906211 SUCCESS  36
001010101    2    1    3    1    3    5    0    2  7.456013 0.488323 SUCCESS  37
001010111    5    3    1    3    3    3    5    1  7.896229 0.443672 SUCCESS  38
001011011    2    3    0    5    5    1    0    1 12.540018 0.128687 SUCCESS  39
001011101    0    3    3    1    2    3    1    3  4.851122 0.773363 SUCCESS  40
001011111    0    4    0    3    1    1    2    6 13.387352 0.099199 SUCCESS  41
001100101    4    1    1    2    0    2    4    5  9.276457 0.319514 SUCCESS  42
001100111    1    3    5    2    6    3    2    3  9.653786 0.290171 SUCCESS  43
001101011    2    2    1    4    4    2    2    1  4.129564 0.845248 SUCCESS  44
001101101    4    0    3    2    0    2    3    2  6.545791 0.586333 SUCCESS  45
001101111    7    1    3    1    2    5    3    2 13.827568 0.086372 SUCCESS  46
001110101    2    4    4    3    4    2    1    4  5.354227 0.719131 SUCCESS  47
001110111    4    4    2    5    3    1    3    4  7.174672 0.517910 SUCCESS  48
001111011    1    1    5    2    0    2    1    2  8.114683 0.422349 SUCCESS  49
001111101    3    2    0    3    4    3    3    2  4.255341 0.833382 SUCCESS  50
001111111    3    2    4    2    3    3    0    6  9.528010 0.299727 SUCCESS  51
010000011    3    6    3    2    1    2    4    2  7.833341 0.449917 SUCCESS  52
010000111    2    3    2    3    1    4    2    1  3.282230 0.915418 SUCCESS  53
010001011    0    4    0    3    2    3    2    0  8.962017 0.345510 SUCCESS  54
010001111    1    4    4    2    3    3    1    1  5.039787 0.753315 SUCCESS  55
010010011    3    2    5    0    1    4    2    6 12.917346 0.114725 SUCCESS  56
010010111    1    0    5    0    4    2    2    6 15.270684 0.054091 SUCCESS  57
010011011    3    1    3    0    2    1    3    1  5.572680 0.694975 SUCCESS  58
010011111    2    1    1    3    2    6    1    3  8.429123 0.392713 SUCCESS  59
010100011    0    1    2    1    2    4    1    1  7.141573 0.521438 SUCCESS  60
010100111    4    2    2    3    4    2    0    0  7.456013 0.488323 SUCCESS  61
010101011    2    2    1    1    5    3    2    1  5.761345 0.673945 SUCCESS  62
010101111    6    6    2    2    3    2    7    1 20.920682 0.007361 FAILURE  63
010110011    2    1    0    5    1    3    0    2  9.809351 0.278663 SUCCESS  64
010110111    1    1    1    2    5    4    2    0  9.087793 0.334944 SUCCESS  65
010111011    1    3    3    3    3    2    2    4  2.623560 0.955720 SUCCESS  66
010111111    2    3    1    2    2    4    3    6  7.833341 0.449917 SUCCESS  67
011000111    6    3    3    3    2    3    3    4  7.237560 0.511232 SUCCESS  68
011001111    1    1    4    1    3    2    1    4  5.761345 0.673945 SUCCESS  69
011010111    1    2    1    7    2    2    2    2 10.971126 0.203341 SUCCESS  70
011011111    3    0    1    1    4    6    2    1 11.755572 0.162447 SUCCESS  71
011101111    2    3    0    3    3    2    3    5  6.012897 0.645787 SUCCESS  72
011111111    2    2    2    2    3    3    2    2  0.740228 0.999417 SUCCESS  73
100000000    3    2    2    0    1    1    2    5  7.393125 0.494871 SUCCESS  74
100010000    5    4    3    2    2    1    3    1  6.012897 0.645787 SUCCESS  75
100100000    0    7    5    4    1    1    3    1 17.938463 0.021693 SUCCESS  76
100101000    3    3    3    1    1    2    1    5  5.887121 0.659874 SUCCESS  77
100110000    2    0    4    1    5    5    3    2 10.312456 0.243777 SUCCESS  78
100111000    2    4    4    1    3    7    2    1 12.980234 0.112531 SUCCESS  79
101000000    2    3    1    3    4    1    3    3  3.408006 0.906211 SUCCESS  80
101000100    5    2    4    5    2    2    4    3  8.084894 0.425222 SUCCESS  81
101001000    5    4    5    0    3    1    2    3 10.375344 0.239663 SUCCESS  82
101001100    4    3    3    1    2    3    2    6  7.896229 0.443672 SUCCESS  83
101010000    6    4    1    4    2    1    6    2 14.800679 0.063139 SUCCESS  84
101010100    2    0    4    2    1    2    1    2  5.572680 0.694975 SUCCESS  85
101011000    0    1    0    2    2    3    1    2  7.078684 0.528168 SUCCESS  86
101011100    2    1    1    4    2    2    4    3  4.192453 0.839356 SUCCESS  87
101100000    1    1    2    1    2    1    1    5  7.267349 0.508082 SUCCESS  88
101100100    2    1    3    5    1    1    4    2  6.734455 0.565535 SUCCESS  89
101101000    5    4    4    4    3    2    3    1  7.174672 0.517910 SUCCESS  90
101101100    3    2    0    4    2    0    3    3  6.608679 0.579380 SUCCESS  91
101110000    0    1    2    1    2    2    3    5  7.393125 0.494871 SUCCESS  92
101110100    2    1    5    0    1    3    4    3  8.429123 0.392713 SUCCESS  93
101111000    3    5    4    2    2    1    3    0  7.644677 0.468925 SUCCESS  94
101111100    1    4    0    4    5    7    2    2 17.279793 0.027324 SUCCESS  95
110000000    0    1    2    1    3    1    0    7 16.650912 0.033956 SUCCESS  96
110000010    1    2    1    2    5    7    2    2 13.701792 0.089877 SUCCESS  97
110000100    3    2    3    0    2    2    1    2  3.940900 0.862416 SUCCESS  98
110001000    4    3    2    5    3    2    3    1  5.291339 0.726032 SUCCESS  99
110001010    2    2    3    3    3    0    5    1  6.734455 0.565535 SUCCESS 100
110010000    0    5    2    6    3    2    2    0 13.576016 0.093508 SUCCESS 101
110010010    1    2    3    2    3    2    3    3  1.650450 0.989919 SUCCESS 102
110010100    5    2    3    3    2    1    2    2  4.255341 0.833382 SUCCESS 103
110011000    4    1    1    0    4    6    3    1 12.728682 0.121532 SUCCESS 104
110011010    1    4    2    1    1    3    3    2  4.066676 0.851058 SUCCESS 105
110100000    1    1    2    3    3    2    1    4  4.066676 0.851058 SUCCESS 106
110100010    5    5    1    3    2    4    4    1  9.653786 0.290171 SUCCESS 107
110100100    4    4    5    1    1    2    0    4 10.249568 0.247945 SUCCESS 108
110101000    4    3    1    4    2    1    1    2  4.976899 0.760042 SUCCESS 109
110101010    2    1    2    2    3    0    3    1  4.725346 0.786488 SUCCESS 110
110101100    2    1    1    3    2    6    1    0 10.782461 0.214332 SUCCESS 111
110110000    0    4    1    0    2    2    1    2  7.988907 0.434555 SUCCESS 112
