		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
111010010    4    1    2    1    1    0    0    7 17.561135 0.024768 SUCCESS 126
111010100    0    5    0    1    3    2    5    3 11.818460 0.159489 SUCCESS 127
111010110    2    0    1    4    2    0    2    1  7.988907 0.434555 SUCCESS 128
111011000    5    4    2    2    3    2    2    2  4.381117 0.821206 SUCCESS 129
111011010    0    1    4    3    3    1    3    3  5.824233 0.666913 SUCCESS 130
111011100    3    3    3    2    4    2    2    2  1.776226 0.987120 SUCCESS 131
111100000    3    3    1    1    1    2    1    1  4.662458 0.792968 SUCCESS 132
111100010    0    1    1    3    0    6    3    6 17.812687 0.022675 SUCCESS 133
111100100    2    2    4    3    2    2    2    3  1.713338 0.988575 SUCCESS 134
111100110    1    1    2    2    1    3    4    2  4.003788 0.856782 SUCCESS 135
111101000    3    2    3    3    1    4    3    3  2.686448 0.952469 SUCCESS 136
111101010    2    4    1    2    3    2    4    4  4.381117 0.821206 SUCCESS 137
111101100    5    6    1    4    2    2    2    1 11.222678 0.189398 SUCCESS 138
111101110    1    1    0    3    3    3    0    0  9.620687 0.292664 SUCCESS 139
111110000    3    2    1    3    4    2    1    1  4.066676 0.851058 SUCCESS 140
111110010    2    0    3    3    5    2    0    6 13.638904 0.091676 SUCCESS 141
111110100    6    1    3    4    1    2    2    7 17.342681 0.026732 SUCCESS 142
111110110    6    3    2    2    2    1    2    3  6.860231 0.551785 SUCCESS 143
111111000    2    1    2    3    3    4    1    3  3.345118 0.910872 SUCCESS 144
111111010    6    1    3    7    0    2    2    3 18.064239 0.020750 SUCCESS 145
111111100    3    0    4    3    4    2    1    2  5.887121 0.659874 SUCCESS 146
111111110    2    1    2    6    0    2    2    4 10.123792 0.256445 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    3    3    1    1    2    1    1    1  4.662458 0.792968 SUCCESS   0
000000011    6    1    1    1    3    2    1    1  9.935127 0.269609 SUCCESS   1
000000101    2    5    1    3    2    3    4    2  5.228451 0.732903 SUCCESS   2
000000111    4    2    2    2    5    2    4    0  7.707565 0.462545 SUCCESS   3
000001001    1    2    1    0    2    1    1    3  6.231350 0.621335 SUCCESS   4
000001011    0    4    1    5    2    3    2    2  7.581789 0.475349 SUCCESS   5
000001101    2    0    3    2    4    3    1    3  4.976899 0.760042 SUCCESS   6
000001111    5    1    2    1    5    2    3    2  7.707565 0.462545 SUCCESS   7
000010001    2    1    0    3    1    5    3    1  8.240459 0.410341 SUCCESS   8
000010011    1    2    1    1    3    2    2    1  3.815124 0.873406 SUCCESS   9
000010101    1    5    1    3    3    1    2    3  5.887121 0.659874 SUCCESS  10
000010111    0    6    3    1    4    4    1    3 12.007124 0.150886 SUCCESS  11
000011001    1    1    1    1    2    2    3    4  4.788234 0.779952 SUCCESS  12
000011011    0    1    5    2    5    2    1    2 10.060903 0.260777 SUCCESS  13
000011101    1    4    4    2    0    3    4    2  6.797343 0.558648 SUCCESS  14
000011111    7    3    2    1    2    3    2    3 10.375344 0.239663 SUCCESS  15
000100011    1    1    2    2    1    3    4    2  4.003788 0.856782 SUCCESS  16
000100101    3    3    2    1    1    2    2    1  3.093566 0.928349 SUCCESS  17
000100111    2    1    3    4    1    3    3    2  3.345118 0.910872 SUCCESS  18
000101001    2    5    2    5    2    2    5    3  8.869340 0.353438 SUCCESS  19
000101011    3    2    1    2    2    2    1    3  2.309120 0.970039 SUCCESS  20
000101101    3    1    2    5    1    2    0    4  8.366235 0.398537 SUCCESS  21
000101111    0    1    5    0    3    3    1    3  9.935127 0.269609 SUCCESS  22
000110011    3    1    1    2    2    1    1    4  4.788234 0.779952 SUCCESS  23
000110101    3    2    1    2    1    2    0    1  5.446904 0.708915 SUCCESS  24
000110111    0    1    4    2    4    4    1    2  7.518901 0.481816 SUCCESS  25
000111001    6    2    4    1    2    2    2    1  8.492011 0.386941 SUCCESS  26
000111011    2    2    3    2    1    5    6    2  9.528010 0.299727 SUCCESS  27
000111101    1    1    1    1    5    2    3    3  6.608679 0.579380 SUCCESS  28
000111111    5    1    0    1    3    3    2    3  7.518901 0.481816 SUCCESS  29
001000011    1    2    4    2    2    2    1    2  3.156454 0.924159 SUCCESS  30
001000101    5    1    1    4    2    1    1    3  7.518901 0.481816 SUCCESS  31
001000111    2    0    2    0    2    2    4    2  6.420015 0.600293 SUCCESS  32
001001011    0    1    2    1    3    2    2    2  4.662458 0.792968 SUCCESS  33
001001101    0    1    2    1    2    1    1    1  6.952908 0.541722 SUCCESS  34
001001111    3    1    3    4    1    7    1    4 13.827568 0.086372 SUCCESS  35
001010011    1    4    1    2    3    2    2    3  3.282230 0.915418 SUCCESS  36
001010101    2    3    0    4    4    2    1    1  6.608679 0.579380 SUCCESS  37
001010111    4    3    4    2    2    3    1    1  4.255341 0.833382 SUCCESS  38
001011011    2    4    1    6    3    1    1    3  9.402234 0.309508 SUCCESS  39
001011101    0    7    2    3    2    4    3    2 12.917346 0.114725 SUCCESS  40
001011111    2    2    5    1    5    2    4    3  7.896229 0.443672 SUCCESS  41
001100101    0    2    3    0    3    2    4    3  6.608679 0.579380 SUCCESS  42
001100111    2    4    3    2    1    2    0    5  7.581789 0.475349 SUCCESS  43
001101011    2    2    2    1    6    1    0    3  9.998015 0.265165 SUCCESS  44
001101101    4    3    1    5    2    3    6    2 10.564008 0.227647 SUCCESS  45
001101111    1    1    4    2    4    4    3    2  5.165563 0.739743 SUCCESS  46
001110101    4    6    1    3    1    2    4    6 14.863567 0.061853 SUCCESS  47
001110111    3    4    4    2    1    1    6    1 10.312456 0.243777 SUCCESS  48
001111011    1    0    1    2    8    1    2    1 19.255803 0.013550 SUCCESS  49
001111101    3    3    3    3    2    2    1    3  1.713338 0.988575 SUCCESS  50
001111111    4    0    0    1    3    1    2    2  8.051795 0.428427 SUCCESS  51
010000011    6    1    3    1    2    3    4    1  9.402234 0.309508 SUCCESS  52
010000111    2    1    2    1    1    1    3    3  3.878012 0.867958 SUCCESS  53
010001011    2    1    3    0    2    5    1    3  7.456013 0.488323 SUCCESS  54
010001111    2    1    0    1    3    1    4    5  9.150681 0.329745 SUCCESS  55
010010011    1    1    4    6    0    3    6    3 16.369571 0.037386 SUCCESS  56
010010111    0    1    1    4    1    3    2    0  8.836241 0.356298 SUCCESS  57
010011011    3    4    4    3    1    0    4    1  7.644677 0.468925 SUCCESS  58
010011111    3    2    2    5    2    7    3    1 13.043122 0.110374 SUCCESS  59
010100011    4    2    2    4    2    1    5    2  6.075785 0.638743 SUCCESS  60
010100111    1    3    2    3    1    1    3    3  3.219342 0.919848 SUCCESS  61
010101011    2    3    1    5    3    1    1    1  6.608679 0.579380 SUCCESS  62
010101111    3    1    0    5    3    3    0    1  9.935127 0.269609 SUCCESS  63
010110011    3    4    3    3    9    1    0    3 23.274020 0.003030 FAILURE  64
010110111    4    3    1    5    0    1    1    2  9.150681 0.329745 SUCCESS  65
010111011    2    6    1    1    3    4    3    0 11.034014 0.199779 SUCCESS  66
010111111    1    4    4    4    1    2    1    4  6.860231 0.551785 SUCCESS  67
011000111    4    3    2    0    6    3    4    2 10.438232 0.235604 SUCCESS  68
011001111    2    1    3    1    5    1    1    3  6.608679 0.579380 SUCCESS  69
011010111    1    2    1    2    2    1    1    2  3.752236 0.878757 SUCCESS  70
011011111    3    2    1    3    2    2    1    3  2.372008 0.967432 SUCCESS  71
011101111    4    3    2    2    1    3    5    1  6.012897 0.645787 SUCCESS  72
011111111    5    2    0    3    1    2    1    4  8.366235 0.398537 SUCCESS  73
100000000    3    3    1    1    2    1    1    1  4.662458 0.792968 SUCCESS  74
100010000    2    2    3    1    3    2    1    5  5.039787 0.753315 SUCCESS  75
100100000    3    1    3    1    2    1    2    0  5.509792 0.701955 SUCCESS  76
100101000    3    1    3    2    1    1    3    2  3.156454 0.924159 SUCCESS  77
100110000    2    2    2    2    2    4    5    1  5.102675 0.746548 SUCCESS  78
100111000    2    1    2    2    0    2    0    2  6.231350 0.621335 SUCCESS  79
101000000    4    2    2    2    5    4    3    1  6.138673 0.631702 SUCCESS  80
101000100    3    3    1    0    0    1    0    5 12.288465 0.138790 SUCCESS  81
101001000    1    2    3    5    3    5    0    3  9.465122 0.304589 SUCCESS  82
101001100    1    5    4    1    2    4    1    2  7.644677 0.468925 SUCCESS  83
101010000    3    3    1    0    3    2    5    1  7.518901 0.481816 SUCCESS  84
101010100    4    3    1    4    2    3    1    4  5.228451 0.732903 SUCCESS  85
101011000    1    4    3    3    2    0    1    3  5.761345 0.673945 SUCCESS  86
101011100    1    6    3    3    4    4    1    2  9.590898 0.294921 SUCCESS  87
101100000    3    3    0    1    1    1    2    3  5.572680 0.694975 SUCCESS  88
101100100    2    1    3    0    1    1    0    1  8.647577 0.372892 SUCCESS  89
101101000    2    1    1    2    2    4    4    7 12.917346 0.114725 SUCCESS  90
101101100    3    1    2    2    6    1    4    2  8.554899 0.381222 SUCCESS  91
101110000    0    3    0    4    1    1    2    5 10.782461 0.214332 SUCCESS  92
101110100    1    5    3    3    2    0    1    2  7.456013 0.488323 SUCCESS  93
101111000    2    1    2    3    2    2    3    1  2.309120 0.970039 SUCCESS  94
101111100    2    0    0    3    4    5    4    1 10.971126 0.203341 SUCCESS  95
110000000    3    2    0    1    2    1    3    3  4.788234 0.779952 SUCCESS  96
110000010    0    2    1    2    2    3    1    2  4.662458 0.792968 SUCCESS  97
110000100    1    2    2    1    1    3    5    2  5.761345 0.673945 SUCCESS  98
110001000    1    1    4    3    3    2    2    3  3.345118 0.910872 SUCCESS  99
110001010    3    4    1    2    3    4    0    1  6.671567 0.572447 SUCCESS 100
110010000    2    1    3    1    2    0    2    1  5.446904 0.708915 SUCCESS 101
110010010    1    3    5    3    3    1    3    1  5.950009 0.652832 SUCCESS 102
110010100    2    1    3    2    3    2    2    3  1.587562 0.991157 SUCCESS 103
110011000    2    2    3    1    3    5    2    0  6.671567 0.572447 SUCCESS 104
110011010    2    4    6    3    3    2    3    4  8.084894 0.425222 SUCCESS 105
110100000    4    2    1    3    3    4    3    2  3.533783 0.896552 SUCCESS 106
110100010    2    2    2    0    1    4    2    6 10.123792 0.256445 SUCCESS 107
110100100    0    2    3    3    2    5    2    3  5.950009 0.652832 SUCCESS 108
110101000    3    3    2    2    1    2    5    1  5.039787 0.753315 SUCCESS 109
110101010    4    3    2    5    1    2    1    4  6.923119 0.544950 SUCCESS 110
110101100    2    2    3    3    3    1    1    5  5.102675 0.746548 SUCCESS 111
110110000    2    3    3    1    3    4    3    2  2.623560 0.955720 SUCCESS 112
110110010    5    2    1    0    3    2    0    1  9.809351 0.278663 SUCCESS 113
110110100    1    4    1    3    2    2    3    3  3.345118 0.910872 SUCCESS 114
110111000    2    3    2    4    1    0    1    5  8.366235 0.398537 SUCCESS 115
110111010    1    2    1    1    2    1    1    1  5.321128 0.722767 SUCCESS 116
110111100    6    1    5    4    2    5    2    1 13.953345 0.082990 SUCCESS 117
111000000    1    2    0    1    3    2    4    2  5.635568 0.687978 SUCCESS 118
111000010    1    4    1    2    0    3    3    4  6.671567 0.572447 SUCCESS 119
111000100    2    0    1    5    1    2    0    2  9.746463 0.283274 SUCCESS 120
111000110    2    1    1    3    1    2    0    1  6.231350 0.621335 SUCCESS 121
111001000    6    0    5    2    3    1    1    1 13.513128 0.095372 SUCCESS 122
111001010    1    2    3    5    3    2    3    1  5.102675 0.746548 SUCCESS 123
111001100    3    1    3    1    4    8    3    1 17.216905 0.027928 SUCCESS 124
111010000    3    1    1    2    4    3    2    1  4.066676 0.851058 SUCCESS 125
111010010    0    3    1    2    3    3    2    1  4.788234 0.779952 SUCCESS 126
111010100    2    1    2    2    3    2    7    4 11.222678 0.189398 SUCCESS 127
111010110    4    1    4    2    2    0    1    5  9.276457 0.319514 SUCCESS 128
111011000    2    3    4    1    7    5    1    2 14.737791 0.064449 SUCCESS 129
111011010    2    5    1    3    2    2    1    1  5.761345 0.673945 SUCCESS 130
111011100    3    5    4    1    2    1    3    4  6.986007 0.538143 SUCCESS 131
111100000    0    1    3    2    4    1    5    0 10.782461 0.214332 SUCCESS 132
111100010    2    2    3    1    2    3    1    2  2.309120 0.970039 SUCCESS 133
111100100    4    0    3    2    3    1    3    1  5.761345 0.673945 SUCCESS 134
111100110    2    1    4    1    3    9    4    2 22.426686 0.004184 FAILURE 135
111101000    3    1    0    0    3    3    2    1  7.204461 0.514742 SUCCESS 136
111101010    3    3    1    2    4    1    4    5  6.986007 0.538143 SUCCESS 137
111101100    4    3    3    1    5    3    4    1  7.048895 0.531367 SUCCESS 138
111101110    1    3    2    2    4    0    0    2  7.267349 0.508082 SUCCESS 139
111110000    2    4    0    1    3    2    6    2 10.186680 0.252167 SUCCESS 140
111110010    2    1    4    5    3    2    2    4  6.138673 0.631702 SUCCESS 141
111110100    5    0    0    2    4    3    2    0 11.629796 0.168501 SUCCESS 142
111110110    4    1    3    4    2    2    3    2  3.470895 0.901437 SUCCESS 143
111111000    3    4    1    2    2    3    2    2  2.497784 0.961834 SUCCESS 144
111111010    4    2    1    3    1    2    2    3  3.282230 0.915418 SUCCESS 145
111111100    1    2    1    3    2    2    1    6  8.366235 0.398537 SUCCESS 146
111111110    5    2    0    3    1    2    1    4  8.366235 0.398537 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    3    5    2    4    1    2    4    3  6.201561 0.624665 SUCCESS   0
000000011    3    5    3    4    1    4    2    0  8.617787 0.375557 SUCCESS   1
000000101    4    2    2    2    6    4    7    3 16.746899 0.032855 SUCCESS   2
000000111    3    5    2    6    2    2    3    1  9.590898 0.294921 SUCCESS   3
000001001    3    2    2    3    0    3    0    4  6.608679 0.579380 SUCCESS   4
000001011    4    2    3    1    5    4    5    4  9.842450 0.276259 SUCCESS   5
000001101    1    3    3    2    1    4    1    3  4.129564 0.845248 SUCCESS   6
000001111    1    1    2    5    1    2    2    2  5.698457 0.680967 SUCCESS   7
000010001    2    3    1    2    4    2    2    4  3.408006 0.906211 SUCCESS   8
000010011    2    3    2    1    0    5    1    5 10.123792 0.256445 SUCCESS   9
000010101    1    1    2    2    3    2    4    3  3.282230 0.915418 SUCCESS  10
000010111    4    3    2    1    5    1    4    0  9.339345 0.314483 SUCCESS  11
000011001    3    3    5    1    3    3    3    0  6.860231 0.551785 SUCCESS  12
000011011    1    1    5    4    0    3    2    4  9.339345 0.314483 SUCCESS  13
000011101    3    6    3    2    3    3    1    3  7.048895 0.531367 SUCCESS  14
000011111    4    2    3    2    0    3    3    4  5.165563 0.739743 SUCCESS  15
000100011    2    3    1    3    3    1    2    1  3.156454 0.924159 SUCCESS  16
000100101    3    3    1    6    0    5    1    1 13.576016 0.093508 SUCCESS  17
000100111    4    3    2    2    1    0    1    4  6.608679 0.579380 SUCCESS  18
000101001    4    4    2    2    3    4    4    5  7.300448 0.504591 SUCCESS  19
000101011    2    1    1    1    1    1    1    2  5.321128 0.722767 SUCCESS  20
000101101    1    2    2    2    1    5    2    3  4.976899 0.760042 SUCCESS  21
000101111    5    2    2    1    3    4    4    0  8.554899 0.381222 SUCCESS  22
000110011    3    0    6    2    4    3    4    1 11.222678 0.189398 SUCCESS  23
000110101    5    4    1    2    2    5    2    1  8.617787 0.375557 SUCCESS  24
000110111    0    1    4    2    0    3    3    3  7.393125 0.494871 SUCCESS  25
000111001    2    1    5    1    8    1    3    2 18.848685 0.015690 SUCCESS  26
000111011    1    5    3    1    1    0    1    2  8.962017 0.345510 SUCCESS  27
000111101    2    5    0    6    2    5    0    1 17.028241 0.029816 SUCCESS  28
000111111    3    2    6    0    0    4    2    3 11.881348 0.156577 SUCCESS  29
001000011    3    2    5    3    2    1    1    2  5.039787 0.753315 SUCCESS  30
001000101    2    3    2    3    2    3    1    6  6.923119 0.544950 SUCCESS  31
001000111    2    3    3    3    3    1    4    4  3.596671 0.891559 SUCCESS  32
001001011    3    3    1    3    0    1    4    2  5.761345 0.673945 SUCCESS  33
001001101    1    2    3    4    3    7    3    2 11.348454 0.182726 SUCCESS  34
001001111    1    2    5    2    3    1    2    2  4.976899 0.760042 SUCCESS  35
001010011    5    0    1    3    1    2    1    6 13.513128 0.095372 SUCCESS  36
001010101    0    2    1    1    8    0    4    3 21.139135 0.006787 FAILURE  37
001010111    3    2    3    3    3    1    0    2  4.066676 0.851058 SUCCESS  38
001011011    1    2    2    3    1    4    2    6  8.554899 0.381222 SUCCESS  39
001011101    2    2    2    2    2    0    2    2  3.030678 0.932418 SUCCESS  40
001011111    3    5    2    3    3    2    2    2  3.533783 0.896552 SUCCESS  41
001100101    1    1    2    0    6    1    5    1 14.234686 0.075850 SUCCESS  42
001100111    4    1    4    3    5    4    3    3  7.237560 0.511232 SUCCESS  43
001101011    4    3    1    3    2    4    2    3  3.533783 0.896552 SUCCESS  44
001101101    2    4    2    4    1    2    1    0  6.545791 0.586333 SUCCESS  45
001101111    1    2    3    3    0    3    3    1  4.851122 0.773363 SUCCESS  46
001110101    5    3    3    3    2    6    3    3  8.995116 0.342708 SUCCESS  47
001110111    1    2    0    3    4    0    2    1  8.051795 0.428427 SUCCESS  48
001111011    3    5    1    7    3    3    1    1 14.674903 0.065784 SUCCESS  49
001111101    4    3    4    3    0    2    2    4  6.075785 0.638743 SUCCESS  50
001111111    2    2    6    1    2    3    4    2  7.770453 0.456208 SUCCESS  51
010000011    2    3    2    2    1    2    1    2  2.246232 0.972517 SUCCESS  52
010000111    1    3    3    2    3    2    1    3  2.434896 0.964698 SUCCESS  53
010001011    2    1    4    3    2    4    1    2  4.192453 0.839356 SUCCESS  54
010001111    3    5    3    2    2    2    1    1  5.039787 0.753315 SUCCESS  55
010010011    1    0    2    2    2    2    3    0  6.294238 0.614310 SUCCESS  56
010010111    2    4    4    3    0    2    3    4  6.075785 0.638743 SUCCESS  57
010011011    2    4    2    3    1    4    2    1  4.192453 0.839356 SUCCESS  58
010011111    1    3    0    4    0    1    2    3  8.114683 0.422349 SUCCESS  59
010100011    3    5    4    2    3    4    0    1  8.617787 0.375557 SUCCESS  60
010100111    2    1    1    2    0    1    0    8 20.887583 0.007452 FAILURE  61
010101011    2    1    1    2    9    0    8    1 36.705590 0.000013 FAILURE  62
010101111    4    0    1    2    6    2    2    1 10.908238 0.206953 SUCCESS  63
010110011    1    1    1    1    3    1    4    3  5.635568 0.687978 SUCCESS  64
010110111    1    1    0    2    2    8    2    5 20.417577 0.008867 FAILURE  65
010111011    2    2    3    3    3    2    5    2  3.533783 0.896552 SUCCESS  66
010111111    1    3    2    5    6    1    6    1 16.432459 0.036592 SUCCESS  67
011000111    1    2    4    2    3    4    3    1  4.255341 0.833382 SUCCESS  68
011001111    2    1    4    3    5    2    1    4  6.923119 0.544950 SUCCESS  69
011010111    1    3    1    4    4    3    4    1  6.012897 0.645787 SUCCESS  70
011011111    2    2    2    2    1    5    3    3  4.255341 0.833382 SUCCESS  71
011101111    0    5    2    6    6    2    2    1 17.216905 0.027928 SUCCESS  72
011111111    0    3    2    3    3    4    5    2  6.923119 0.544950 SUCCESS  73
100000000    3    5    2    4    1    2    4    3  6.201561 0.624665 SUCCESS  74
100010000    3    4    2    0    3    1    0    4  8.303347 0.404413 SUCCESS  75
100100000    1    2    1    5    1    0    2    0 10.530909 0.229720 SUCCESS  76
100101000    5    3    1    1    4    1    3    2  6.797343 0.558648 SUCCESS  77
100110000    3    1    4    3    1    3    2    1  4.129564 0.845248 SUCCESS  78
100111000    2    2    0    3    2    2    3    2  3.156454 0.924159 SUCCESS  79
101000000    3    2    1    2    3    2    4    3  2.560672 0.958842 SUCCESS  80
101000100    4    4    1    3    0    1    0    1  9.809351 0.278663 SUCCESS  81
101001000    2    2    2    4    2    2    1    4  3.345118 0.910872 SUCCESS  82
101001100    6    2    5    2    2    3    2    2  8.743564 0.364388 SUCCESS  83
101010000    0    3    1    0    1    3    3    0  9.620687 0.292664 SUCCESS  84
101010100    1    1    1    1    1    3    2    2  4.599570 0.799391 SUCCESS  85
101011000    3    2    2    1    3    3    5    4  5.291339 0.726032 SUCCESS  86
101011100    3    2    3    3    3    4    2    1  2.623560 0.955720 SUCCESS  87
101100000    5    3    3    1    3    2    7    5 15.836677 0.044778 SUCCESS  88
101100100    2    0    4    3    3    2    2    4  5.102675 0.746548 SUCCESS  89
101101000    4    1    2    1    3    1    1    3  4.851122 0.773363 SUCCESS  90
101101100    1    1    3    3    1    3    4    7 12.917346 0.114725 SUCCESS  91
101110000    0    2    2    3    0    2    3    3  5.635568 0.687978 SUCCESS  92
101110100    1    5    1    2    2    2    1    1  6.482903 0.593305 SUCCESS  93
101111000    2    4    4    4    4    2    1    3  5.354227 0.719131 SUCCESS  94
101111100    4    3    1    4    1    5    3    4  7.959118 0.437474 SUCCESS  95
110000000    3    4    4    3    1    5    3    3  6.327337 0.610616 SUCCESS  96
110000010    1    1    4    2    1    2    1    4  5.698457 0.680967 SUCCESS  97
110000100    4    3    0    3    0    3    3    1  7.456013 0.488323 SUCCESS  98
110001000    2    3    2    3    3    0    1    2  4.003788 0.856782 SUCCESS  99
110001010    5    1    1    0    4    0    3    2 10.782461 0.214332 SUCCESS 100
110010000    1    1    4    4    3    0    1    0  9.809351 0.278663 SUCCESS 101
110010010    3    1    2    0    3    0    5    2  9.087793 0.334944 SUCCESS 102
110010100    5    3    0    1    5    0    4    5 15.459349 0.050806 SUCCESS 103
110011000    3    1    4    2    3    2    2    1  3.282230 0.915418 SUCCESS 104
110011010    2    3    3    3    2    0    1    4  4.976899 0.760042 SUCCESS 105
110100000    4    3    2    3    2    4    2    3  2.749337 0.949090 SUCCESS 106
110100010    1    3    2    3    2    3    2    2  1.587562 0.991157 SUCCESS 107
110100100    2    0    3    3    0    1    0    4  9.746463 0.283274 SUCCESS 108
110101000    3    5    3    2    3    5    1    2  7.048895 0.531367 SUCCESS 109
110101010    3    0    1    2    2    3    6    0 11.692684 0.165451 SUCCESS 110
110101100    3    5    2    2    1    4    4    3  6.201561 0.624665 SUCCESS 111
110110000    4    4    2    1    2    6    5    3 11.474230 0.176249 SUCCESS 112
110110010    2    2    3    3    3    1    2    5  4.318229 0.827331 SUCCESS 113
110110100    2    2    4    2    2    3    1    3  2.497784 0.961834 SUCCESS 114
110111000    2    3    0    3    0    3    3    4  6.671567 0.572447 SUCCESS 115
110111010    0    3    1    1    1    4    1    2  7.204461 0.514742 SUCCESS 116
110111100    0    1    3    5    3    0    2    1  9.872239 0.274108 SUCCESS 117
111000000    3    1    0    3    2    4    1    1  6.482903 0.593305 SUCCESS 118
111000010    1    5    1    4    0    4    3    4 10.312456 0.243777 SUCCESS 119
111000100    3    2    3    3    2    2    2    4  1.776226 0.987120 SUCCESS 120
111000110    1    1    2    1    4    1    3    3  4.851122 0.773363 SUCCESS 121
111001000    2    1    2    4    2    1    1    2  3.940900 0.862416 SUCCESS 122
111001010    4    3    3    2    6    1    3    3  7.959118 0.437474 SUCCESS 123
111001100    1    0    3    4    4    1    3    2  6.671567 0.572447 SUCCESS 124
111010000    4    5    3    2    2    5    1    3  7.959118 0.437474 SUCCESS 125
111010010    2    2    3    2    1    1    0    2  4.662458 0.792968 SUCCESS 126
111010100    3    2    4    3    1    3    0    2  4.976899 0.760042 SUCCESS 127
111010110    4    2    1    0    1    5    4    3  9.339345 0.314483 SUCCESS 128
111011000    3    6    3    3    3    4    4    1  8.932228 0.348045 SUCCESS 129
111011010    3    1    4    3    2    4    4    2  4.444005 0.815009 SUCCESS 130
111011100    1    2    0    3    2    1    2    2  4.662458 0.792968 SUCCESS 131
111100000    1    2    1    3    3    5    1    3  5.887121 0.659874 SUCCESS 132
111100010    2    1    2    0    5    1    1    2  8.114683 0.422349 SUCCESS 133
111100100    2    1    3    1    1    2    5    2  5.761345 0.673945 SUCCESS 134
111100110    1    4    1    6    5    1    3    3 12.132900 0.145372 SUCCESS 135
111101000    4    4    5    5    2    4    0    2 11.411342 0.179463 SUCCESS 136
111101010    2    1    1    3    2    1    2    3  3.093566 0.928349 SUCCESS 137
111101100    4    4    2    5    2    2    2    2  5.291339 0.726032 SUCCESS 138
111101110    1    3    1    3    4    4    1    2  5.039787 0.753315 SUCCESS 139
111110000    1    4    2    3    2    6    2    2  7.770453 0.456208 SUCCESS 140
111110010    4    3    2    2    2    1    5    4  6.138673 0.631702 SUCCESS 141
111110100    5    7    4    5    2    3    0    2 18.315792 0.018980 SUCCESS 142
111110110    4    2    4    1    2    1    2    2  4.129564 0.845248 SUCCESS 143
111111000    0    2    3    2    4    3    4    2  5.102675 0.746548 SUCCESS 144
111111010    3    3    4    3    2    3    1    1  3.408006 0.906211 SUCCESS 145
111111100    0    4    3    2    1    3    8    1 18.785797 0.016048 SUCCESS 146
111111110    0    3    2    3    3    4    5    2  6.923119 0.544950 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    0    5    4    1    2    1    2    2  8.303347 0.404413 SUCCESS   0
000000011    0    5    6    2    2    4    1    1 13.638904 0.091676 SUCCESS   1
000000101    1    3    1    1    0    1    3    1  7.078684 0.528168 SUCCESS   2
000000111    1    7    4    3    1    5    1    4 16.495347 0.035815 SUCCESS   3
000001001    5    3    1    2    3    1    2    1  5.824233 0.666913 SUCCESS   4
000001011    0    4    2    2    1    2    3    2  4.851122 0.773363 SUCCESS   5
000001101    1    4    1    3    2    4    4    4  6.138673 0.631702 SUCCESS   6
000001111    2    4    3    3    2    4    0    3  5.165563 0.739743 SUCCESS   7
000010001    0    4    2    4    3    5    3    1  8.617787 0.375557 SUCCESS   8
000010011    5    3    2    1    3    2    1    0  7.456013 0.488323 SUCCESS   9
000010101    1    0    3    1    2    2    4    1  6.420015 0.600293 SUCCESS  10
000010111    0    4    1    4    3    1    4    1  8.366235 0.398537 SUCCESS  11
000011001    2    2    2    4    2    7    2    4 11.348454 0.182726 SUCCESS  12
000011011    1    6    2    3    4    3    1    4  9.590898 0.294921 SUCCESS  13
000011101    0    1    1    4    1    4    2    2  7.330237 0.501457 SUCCESS  14
000011111    1    2    0    1    2    1    2    1  6.168462 0.628368 SUCCESS  15
000100011    0    5    2    2    4    4    6    4 14.016233 0.081343 SUCCESS  16
000100101    1    3    3    6    2    2    1    2  7.644677 0.468925 SUCCESS  17
000100111    4    2    1    3    3    4    2    2  3.470895 0.901437 SUCCESS  18
000101001    6    2    2    2    3    1    2    3  6.860231 0.551785 SUCCESS  19
