filename,times,gridSize,p,segLen,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../data/data_mobile_indoor_1.mat,1140,0.15,12,2,0.99999777639024,0.9999803655357152,0.9999134259261458,0.156140350877193,0.021052631578947368,0.0
../data/data_mobile_indoor_1.mat,1170,0.15,13,2,0.999997765787058,0.9999801895349919,0.9999119112383129,0.16153846153846155,0.023076923076923078,0.0
../data/data_mobile_indoor_1.mat,1200,0.15,14,2,0.9999977619433968,0.9999800841818385,0.9999107902616993,0.16666666666666666,0.025,0.0
../data/data_mobile_indoor_1.mat,1230,0.15,15,2,0.9999977770695228,0.9999801395732528,0.9999103337761661,0.17154471544715447,0.026829268292682926,0.0
../data/data_mobile_indoor_1.mat,1260,0.15,16,2,0.9999978223498232,0.9999804773521389,0.9999112518726483,0.1761904761904762,0.02857142857142857,0.0
../data/data_mobile_indoor_1.mat,1290,0.15,17,2,0.9999979261154911,0.9999813361432548,0.9999145250067113,0.1806201550387597,0.030232558139534883,0.0
../data/data_mobile_indoor_1.mat,1320,0.15,18,2,0.9999981164242465,0.9999829931786265,0.999921611458346,0.18484848484848485,0.031818181818181815,0.0
../data/data_mobile_indoor_1.mat,1350,0.15,19,2,0.9999984174483856,0.9999856583536578,0.9999334334880876,0.18888888888888888,0.03333333333333333,0.0
../data/data_mobile_indoor_1.mat,1380,0.2,5,2,0.9999984060400284,0.9999855382944057,0.9999323039719648,0.20144927536231885,0.04057971014492753,0.0
../data/data_mobile_indoor_1.mat,1410,0.2,6,2,0.9999983941515287,0.999985414246718,0.9999312021666102,0.21347517730496454,0.0475177304964539,0.0
../data/data_mobile_indoor_1.mat,1440,0.2,7,2,0.9999983827931094,0.9999852946423803,0.9999300748415799,0.225,0.05416666666666667,0.0
../data/data_mobile_indoor_1.mat,1470,0.2,8,2,0.999998371005228,0.9999851715122242,0.999928977483425,0.23605442176870747,0.06054421768707483,0.0
../data/data_mobile_indoor_1.mat,1500,0.2,9,2,0.9999983598493178,0.9999850537565552,0.9999278591913111,0.24666666666666667,0.06666666666666667,0.0
../data/data_mobile_indoor_1.mat,1530,0.2,10,2,0.999998348469238,0.9999849343528353,0.9999267801506077,0.2568627450980392,0.07254901960784314,0.0
../data/data_mobile_indoor_1.mat,1560,0.2,11,2,0.9999983381332674,0.9999848240975743,0.9999256990132275,0.26666666666666666,0.0782051282051282,0.0
../data/data_mobile_indoor_1.mat,1590,0.2,12,2,0.9999983284011755,0.9999847197833592,0.99992469515005,0.2761006289308176,0.08364779874213836,0.0
../data/data_mobile_indoor_1.mat,1620,0.2,13,2,0.9999983213664269,0.999984639786286,0.9999237658882314,0.2851851851851852,0.08888888888888889,0.0
../data/data_mobile_indoor_1.mat,1650,0.2,14,2,0.9999983182210178,0.9999845959008418,0.9999230670098093,0.29393939393939394,0.09393939393939393,0.0
../data/data_mobile_indoor_1.mat,1680,0.2,15,2,0.9999983241911896,0.999984635337515,0.9999227449218906,0.30238095238095236,0.0988095238095238,0.0
../data/data_mobile_indoor_1.mat,1710,0.2,16,2,0.9999983462641363,0.9999848232698706,0.9999232309871113,0.3105263157894737,0.10350877192982456,0.0
../data/data_mobile_indoor_1.mat,1740,0.2,17,2,0.9999983993259177,0.9999852960516792,0.9999251404790579,0.31839080459770114,0.10804597701149425,0.0
../data/data_mobile_indoor_1.mat,1770,0.2,18,2,0.999998503445473,0.9999862397878355,0.9999295421561003,0.32598870056497176,0.11242937853107345,0.0
../data/data_mobile_indoor_1.mat,1800,0.2,19,2,0.9999986819520688,0.9999878697120722,0.9999375020017838,0.3333333333333333,0.11666666666666667,0.0
../data/data_mobile_indoor_1.mat,1830,0.25,5,2,0.9999986694200271,0.9999876636671731,0.9999367610046999,0.33224043715846996,0.11475409836065574,0.0
../data/data_mobile_indoor_1.mat,1860,0.25,6,2,0.9999986585127287,0.9999874531265497,0.9999360275851605,0.3311827956989247,0.11290322580645161,0.0
../data/data_mobile_indoor_1.mat,1890,0.25,7,2,0.9999986460121432,0.9999872473814292,0.9999352880974236,0.33015873015873015,0.1111111111111111,0.0
../data/data_mobile_indoor_1.mat,1920,0.25,8,2,0.9999986351681759,0.9999870374501508,0.9999345577295253,0.32916666666666666,0.109375,0.0
../data/data_mobile_indoor_1.mat,1950,0.25,9,2,0.9999986227955193,0.999986832941891,0.9999338244121968,0.3282051282051282,0.1076923076923077,0.0
../data/data_mobile_indoor_1.mat,1980,0.25,10,2,0.9999986122089981,0.9999866255226167,0.9999331065126031,0.32727272727272727,0.10606060606060606,0.0
../data/data_mobile_indoor_1.mat,2010,0.25,11,2,0.9999986003559428,0.9999864261075276,0.9999323983830128,0.3263681592039801,0.1044776119402985,0.0
../data/data_mobile_indoor_1.mat,2040,0.25,12,2,0.999998590813538,0.9999862290134582,0.9999317312987744,0.3254901960784314,0.10294117647058823,0.0
../data/data_mobile_indoor_1.mat,2070,0.25,13,2,0.9999985810617655,0.9999860504678194,0.9999311255223414,0.32463768115942027,0.10144927536231885,0.0
../data/data_mobile_indoor_1.mat,2100,0.25,14,2,0.999998575718515,0.9999858954361955,0.999930663774169,0.3238095238095238,0.1,0.0
../data/data_mobile_indoor_1.mat,2130,0.25,15,2,0.9999985743256145,0.9999858009678348,0.9999304670724484,0.32300469483568073,0.09859154929577464,0.0
../data/data_mobile_indoor_1.mat,2160,0.25,16,2,0.9999985853307672,0.999985811763505,0.9999308084892947,0.32222222222222224,0.09722222222222222,0.0
../data/data_mobile_indoor_1.mat,2190,0.25,17,2,0.9999986151356989,0.9999860350653205,0.9999321457399073,0.32146118721461187,0.0958904109589041,0.0
../data/data_mobile_indoor_1.mat,2220,0.25,18,2,0.9999986823615346,0.9999866236018661,0.9999352627454771,0.3207207207207207,0.0945945945945946,0.0
../data/data_mobile_indoor_1.mat,2250,0.25,19,2,0.9999988040956476,0.9999877963712857,0.9999411434848386,0.32,0.09333333333333334,0.0
../data/data_mobile_indoor_1.mat,2280,0.3,5,2,0.9999988034075424,0.9999877873061706,0.9999406009318516,0.3280701754385965,0.1013157894736842,0.0
../data/data_mobile_indoor_1.mat,2310,0.3,6,2,0.9999988028260958,0.9999877779183934,0.9999400462342184,0.3359307359307359,0.10909090909090909,0.0
../data/data_mobile_indoor_1.mat,2340,0.3,7,2,0.9999988021599442,0.9999877690775132,0.9999395048055698,0.3435897435897436,0.11666666666666667,0.0
../data/data_mobile_indoor_1.mat,2370,0.3,8,2,0.9999988016224188,0.9999877601385286,0.999938952377206,0.3510548523206751,0.1240506329113924,0.0
../data/data_mobile_indoor_1.mat,2400,0.3,9,2,0.9999988010441522,0.9999877521957092,0.999938415525109,0.35833333333333334,0.13125,0.0
../data/data_mobile_indoor_1.mat,2430,0.3,10,2,0.9999988006824049,0.9999877450536436,0.9999378723296718,0.3654320987654321,0.1382716049382716,0.0
../data/data_mobile_indoor_1.mat,2460,0.3,11,2,0.9999988004556696,0.9999877407045916,0.99993735408522,0.3723577235772358,0.14512195121951219,0.0
../data/data_mobile_indoor_1.mat,2490,0.3,12,2,0.9999988007962475,0.9999877407453608,0.999936848383033,0.3791164658634538,0.15180722891566265,0.0
../data/data_mobile_indoor_1.mat,2520,0.3,13,2,0.9999988019709878,0.9999877507302303,0.9999364055261714,0.38571428571428573,0.15833333333333333,0.0
../data/data_mobile_indoor_1.mat,2550,0.3,14,2,0.9999988050993444,0.9999877792949715,0.9999360510454768,0.39215686274509803,0.16470588235294117,0.0
../data/data_mobile_indoor_1.mat,2580,0.3,15,2,0.9999988117887137,0.9999878457072774,0.999935909590477,0.3984496124031008,0.17093023255813952,0.0
../data/data_mobile_indoor_1.mat,2610,0.3,16,2,0.9999988256980835,0.9999879846311831,0.9999361493201843,0.4045977011494253,0.17701149425287357,0.0
../data/data_mobile_indoor_1.mat,2640,0.3,17,2,0.9999988529963312,0.9999882620168972,0.9999371525628151,0.4106060606060606,0.18295454545454545,0.0
../data/data_mobile_indoor_1.mat,2670,0.3,18,2,0.999998904592719,0.9999887869092918,0.9999395044192139,0.41647940074906364,0.18876404494382024,0.0
../data/data_mobile_indoor_1.mat,2700,0.3,19,2,0.9999989952999376,0.9999897137456533,0.9999440934418479,0.4222222222222222,0.19444444444444445,0.0
../data/data_mobile_indoor_1.mat,2730,0.35,5,2,0.9999989900895089,0.999989695916125,0.999943668783957,0.4238095238095238,0.19377289377289378,0.0
../data/data_mobile_indoor_1.mat,2760,0.35,6,2,0.9999989843047979,0.9999896768974965,0.9999432380445828,0.42536231884057973,0.19311594202898552,0.0
../data/data_mobile_indoor_1.mat,2790,0.35,7,2,0.9999989791100823,0.999989659226217,0.9999428142701164,0.4268817204301075,0.1924731182795699,0.0
../data/data_mobile_indoor_1.mat,2820,0.35,8,2,0.9999989733569897,0.9999896405246833,0.9999423853108137,0.42836879432624114,0.19184397163120567,0.0
../data/data_mobile_indoor_1.mat,2850,0.35,9,2,0.9999989682257842,0.9999896234885124,0.9999419651214922,0.4298245614035088,0.1912280701754386,0.0
../data/data_mobile_indoor_1.mat,2880,0.35,10,2,0.9999989626004511,0.999989606059294,0.9999415433837098,0.43125,0.190625,0.0
../data/data_mobile_indoor_1.mat,2910,0.35,11,2,0.9999989577257399,0.9999895915702618,0.9999411377307638,0.43264604810996565,0.19003436426116838,0.0
../data/data_mobile_indoor_1.mat,2940,0.35,12,2,0.9999989526158793,0.9999895792390436,0.999940745243798,0.4340136054421769,0.18945578231292518,0.0
../data/data_mobile_indoor_1.mat,2970,0.35,13,2,0.9999989487741222,0.9999895749373985,0.9999403983579798,0.4353535353535353,0.18888888888888888,0.0
../data/data_mobile_indoor_1.mat,3000,0.35,14,2,0.9999989457325269,0.9999895829215423,0.999940123685563,0.43666666666666665,0.18833333333333332,0.0
../data/data_mobile_indoor_1.mat,3030,0.35,15,2,0.9999989460052656,0.9999896189220423,0.9999400117717053,0.43795379537953794,0.18778877887788778,0.0
../data/data_mobile_indoor_1.mat,3060,0.35,16,2,0.9999989510838582,0.9999897061215622,0.9999402013994251,0.4392156862745098,0.18725490196078431,0.0
../data/data_mobile_indoor_1.mat,3090,0.35,17,2,0.9999989670559367,0.9999898948394436,0.9999409894641835,0.44045307443365694,0.18673139158576052,0.0
../data/data_mobile_indoor_1.mat,3120,0.35,18,2,0.9999990014365497,0.9999902658595138,0.9999428610332252,0.44166666666666665,0.18621794871794872,0.0
../data/data_mobile_indoor_1.mat,3150,0.35,19,2,0.9999990682942024,0.9999909458491058,0.9999465782744816,0.44285714285714284,0.18571428571428572,0.0
../data/data_mobile_indoor_1.mat,3180,0.4,5,2,0.9999990651760348,0.9999909107634953,0.9999462375457094,0.4459119496855346,0.18742138364779873,0.0
../data/data_mobile_indoor_1.mat,3210,0.4,6,2,0.9999990622039017,0.999990876995235,0.9999458863409522,0.4489096573208723,0.18909657320872275,0.0
../data/data_mobile_indoor_1.mat,3240,0.4,7,2,0.9999990590981075,0.9999908420301619,0.9999455463318597,0.45185185185185184,0.19074074074074074,0.0
../data/data_mobile_indoor_1.mat,3270,0.4,8,2,0.9999990561507941,0.9999908085038126,0.9999451965758474,0.4547400611620795,0.19235474006116207,0.0
../data/data_mobile_indoor_1.mat,3300,0.4,9,2,0.9999990530948035,0.9999907740244024,0.999944859481142,0.4575757575757576,0.19393939393939394,0.0
../data/data_mobile_indoor_1.mat,3330,0.4,10,2,0.9999990502473681,0.9999907414725323,0.9999445155902902,0.4603603603603604,0.1954954954954955,0.0
../data/data_mobile_indoor_1.mat,3360,0.4,11,2,0.999999047391712,0.9999907089486763,0.9999441902888558,0.4630952380952381,0.19702380952380952,0.0
../data/data_mobile_indoor_1.mat,3390,0.4,12,2,0.9999990449457138,0.9999906803174474,0.9999438701114376,0.46578171091445425,0.19852507374631267,0.0
../data/data_mobile_indoor_1.mat,3420,0.4,13,2,0.9999990428939828,0.9999906556489164,0.9999435924138182,0.46842105263157896,0.2,0.0
../data/data_mobile_indoor_1.mat,3450,0.4,14,2,0.999999042053869,0.9999906427171996,0.99994336765176760,0.4711449275362317,0.20144927536231885,0.0
../data/data_mobile_indoor_1.mat,3480,0.4,15,2,0.9999990431980899,0.9999906493080013,0.9999432802988809,0.4735632183908046,0.2028735632183908,0.0
../data/data_mobile_indoor_1.mat,3510,0.4,16,2,0.9999990486633289,0.9999906980801688,0.9999434323475282,0.47606837606837604,0.20427350427350427,0.0
../data/data_mobile_indoor_1.mat,3540,0.4,17,2,0.9999990620516483,0.9999908245493683,0.9999440784778714,0.47853107344632767,0.20564971751412428,0.0
../data/data_mobile_indoor_1.mat,3570,0.4,18,2,0.9999990905359706,0.9999910988161889,0.9999456143556945,0.48095238095238096,0.20700280112044817,0.0
../data/data_mobile_indoor_1.mat,3600,0.4,19,2,0.9999991446472442,0.9999916244225723,0.9999487152194296,0.48333333333333334,0.20833333333333334,0.0
../data/data_mobile_indoor_1.mat,3630,0.45,5,2,0.9999991446505072,0.9999916244545235,0.9999484417231018,0.48760330578512395,0.21487603305785125,0.0
../data/data_mobile_indoor_1.mat,3660,0.45,6,2,0.9999991446570331,0.999991624518425,0.9999481553878222,0.4918032786885246,0.22131147540983606,0.0
../data/data_mobile_indoor_1.mat,3690,0.45,7,2,0.9999991446700847,0.9999916246462253,0.9999478824932067,0.4959349593495935,0.22764227642276422,0.0
../data/data_mobile_indoor_1.mat,3720,0.45,8,2,0.9999991446961866,0.9999916249018139,0.9999475973681438,0.5,0.23387096774193547,0.0
../data/data_mobile_indoor_1.mat,3750,0.45,9,2,0.9999991447483856,0.9999916254129445,0.9999473269056158,0.504,0.24,0.0
../data/data_mobile_indoor_1.mat,3780,0.45,10,2,0.9999991448527645,0.9999916264350185,0.9999470466710558,0.5079365079365079,0.24603174603174602,0.0
../data/data_mobile_indoor_1.mat,3810,0.45,11,2,0.9999991450614459,0.9999916284784183,0.9999467860327705,0.5118110236220472,0.25196850393700787,0.0
../data/data_mobile_indoor_1.mat,3840,0.45,12,2,0.9999991454785034,0.9999916325622275,0.999946525538422,0.515625,0.2578125,0.0
../data/data_mobile_indoor_1.mat,3870,0.45,13,2,0.999999146311399,0.9999916407179044,0.999946304499044,0.5193798449612403,0.26356589147286824,0.0
../data/data_mobile_indoor_1.mat,3900,0.45,14,2,0.9999991479723285,0.9999916569816553,0.999946123351282,0.5230769230769231,0.2692307692307692,0.0
../data/data_mobile_indoor_1.mat,3930,0.45,15,2,0.9999991512748738,0.9999916893200373,0.9999460606102903,0.5267175572519084,0.2748091603053435,0.0
../data/data_mobile_indoor_1.mat,3960,0.45,16,2,0.9999991578037494,0.9999917532505058,0.9999461932211047,0.5303030303030303,0.2803030303030303,0.0
../data/data_mobile_indoor_1.mat,3990,0.45,17,2,0.9999991705647234,0.9999918782054157,0.9999467431024509,0.5338345864661654,0.2857142857142857,0.0
../data/data_mobile_indoor_1.mat,4020,0.45,18,2,0.9999991949606669,0.999992117089446,0.9999480396665787,0.5373134328358209,0.291044776119403,0.0
../data/data_mobile_indoor_1.mat,4050,0.45,19,2,0.9999992396864392,0.9999925550422865,0.9999506831571878,0.5407407407407407,0.2962962962962963,0.0
../data/data_mobile_indoor_1.mat,4080,0.5,5,2,0.9999992385851978,0.9999925266441756,0.9999504609047563,0.5411764705882353,0.29411764705882354,0.0
../data/data_mobile_indoor_1.mat,4110,0.5,6,2,0.9999992371554057,0.9999924994858884,0.9999502344625102,0.5416058394160584,0.291970802919708,0.0
../data/data_mobile_indoor_1.mat,4140,0.5,7,2,0.9999992360619553,0.9999924711648434,0.9999500127223666,0.5420289855072464,0.2898550724637681,0.0
../data/data_mobile_indoor_1.mat,4170,0.5,8,2,0.9999992346477806,0.9999924441612089,0.9999497873093467,0.5424460431654676,0.28776978417266186,0.0
../data/data_mobile_indoor_1.mat,4200,0.5,9,2,0.9999992335855932,0.9999924161506437,0.9999495676363186,0.5428571428571428,0.2857142857142857,0.0
../data/data_mobile_indoor_1.mat,4230,0.5,10,2,0.9999992322340753,0.999992389769958,0.9999493463754968,0.5432624113475177,0.28368794326241137,0.0
../data/data_mobile_indoor_1.mat,4260,0.5,11,2,0.9999992312972763,0.9999923630096057,0.9999491350389685,0.543661971830986,0.28169014084507044,0.0
../data/data_mobile_indoor_1.mat,4290,0.5,12,2,0.9999992301969058,0.9999923391357693,0.9999489305127819,0.544055944055944,0.27972027972027974,0.0
../data/data_mobile_indoor_1.mat,4320,0.5,13,2,0.9999992297620881,0.9999923174002382,0.9999487527329232,0.5444444444444444,0.2777777777777778,0.0
../data/data_mobile_indoor_1.mat,4350,0.5,14,2,0.9999992296647149,0.9999923035771964,0.9999486154024606,0.5448275862068965,0.27586206896551724,0.0
../data/data_mobile_indoor_1.mat,4380,0.5,15,2,0.9999992312249186,0.9999923018899611,0.9999485717095155,0.5452054794520548,0.273972602739726,0.0
../data/data_mobile_indoor_1.mat,4410,0.5,16,2,0.99999923507536,0.9999923277819096,0.9999487002952709,0.545578231292517,0.272108843537415,0.0
../data/data_mobile_indoor_1.mat,4440,0.5,17,2,0.9999992443385275,0.9999924038086335,0.9999491771478073,0.5459459459459459,0.2702702702702703,0.0
../data/data_mobile_indoor_1.mat,4470,0.5,18,2,0.9999992628655467,0.9999925779376053,0.9999502997892045,0.5463087248322148,0.2684563758389262,0.0
../data/data_mobile_indoor_1.mat,4500,0.5,19,2,0.9999992987299532,0.9999929234709432,0.9999525846972087,0.5466666666666666,0.26666666666666666,0.0
../data/data_mobile_indoor_1.mat,4530,0.55,5,2,0.9999992980863586,0.9999929112235799,0.9999523968337651,0.5479028697571744,0.2662251655629139,0.0
../data/data_mobile_indoor_1.mat,4560,0.55,6,2,0.9999992973952404,0.9999928987496045,0.999952210359108,0.5491228070175439,0.2657894736842105,0.0
../data/data_mobile_indoor_1.mat,4590,0.55,7,2,0.9999992967580944,0.9999928865675555,0.9999520229377781,0.550326797385621,0.265359477124183,0.0
../data/data_mobile_indoor_1.mat,4620,0.55,8,2,0.9999992960798861,0.9999928742244362,0.9999518373507046,0.5515151515151515,0.2649350649350649,0.0
../data/data_mobile_indoor_1.mat,4650,0.55,9,2,0.9999992954685795,0.9999928623045157,0.9999516517113097,0.5526881720430108,0.2645161290322581,0.0
