		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
111011010    2    4    2    4    3    3    4    2  3.659559 0.886460 SUCCESS 130
111011100    2    0    1    2    1    1    2    6 10.719573 0.218100 SUCCESS 131
111100000    2    0    1    3    2    2    1    0  7.078684 0.528168 SUCCESS 132
111100010    3    2    3    1    0    3    1    2  4.788234 0.779952 SUCCESS 133
111100100    3    1    4    4    5    1    1    2  7.707565 0.462545 SUCCESS 134
111100110    2    4    3    3    3    3    3    4  2.875113 0.941949 SUCCESS 135
111101000    1    2    1    2    2    7    5    1 14.486238 0.069940 SUCCESS 136
111101010    0    2    1    3    3    2    4    3  4.976899 0.760042 SUCCESS 137
111101100    1    4    5    2    2    4    3    0  8.554899 0.381222 SUCCESS 138
111101110    3    1    4    4    2    0    5    4  9.528010 0.299727 SUCCESS 139
111110000    1    3    2    3    4    1    1    1  4.851122 0.773363 SUCCESS 140
111110010    3    1    1    5    4    1    3    0  9.213569 0.324601 SUCCESS 141
111110100    0    1    1    2    3    5    5    3 10.186680 0.252167 SUCCESS 142
111110110    1    4    1    2    2    3    6    1  9.339345 0.314483 SUCCESS 143
111111000    1    4    4    2    4    4    2    0  7.707565 0.462545 SUCCESS 144
111111010    1    1    2    1    2    3    4    4  4.976899 0.760042 SUCCESS 145
111111100    1    3    3    3    4    2    2    2  2.560672 0.958842 SUCCESS 146
111111110    1    3    3    3    3    5    1    2  5.165563 0.739743 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    2    2    3    2    2    2    3    2  0.740228 0.999417 SUCCESS   0
000000011    1    2    3    1    0    1    1    1  7.015796 0.534929 SUCCESS   1
000000101    5    1    3    3    2    4    2    0  7.644677 0.468925 SUCCESS   2
000000111    3    1    3    2    2    1    3    1  3.156454 0.924159 SUCCESS   3
000001001    5    2    4    4    2    2    3    6 10.689784 0.219903 SUCCESS   4
000001011    2    3    3    3    1    4    3    2  2.623560 0.955720 SUCCESS   5
000001101    2    5    2    2    2    0    3    0  8.240459 0.410341 SUCCESS   6
000001111    2    2    1    1    1    3    5    4  6.734455 0.565535 SUCCESS   7
000010001    1    1    1    3    2    2    1    0  6.231350 0.621335 SUCCESS   8
000010011    4    1    2    3    3    1    2    5  6.012897 0.645787 SUCCESS   9
000010101    4    1    3    2    2    3    5    1  6.012897 0.645787 SUCCESS  10
000010111    4    3    1    2    2    5    3    5  7.959118 0.437474 SUCCESS  11
000011001    2    4    3    2    2    2    3    0  4.129564 0.845248 SUCCESS  12
000011011    1    5    4    2    1    0    2    0 10.719573 0.218100 SUCCESS  13
000011101    2    5    3    4    1    5    3    1  8.743564 0.364388 SUCCESS  14
000011111    1    1    1    2    1    2    6    3  9.150681 0.329745 SUCCESS  15
000100011    0    2    0    3    0    3    2    3  8.051795 0.428427 SUCCESS  16
000100101    2    3    3    3    1    2    2    6  6.923119 0.544950 SUCCESS  17
000100111    4    2    1    2    5    0    2    4  8.492011 0.386941 SUCCESS  18
000101001    1    1    4    1    3    5    1    2  7.518901 0.481816 SUCCESS  19
000101011    3    5    1    3    4    1    3    0  8.492011 0.386941 SUCCESS  20
000101101    2    3    5    2    3    3    3    3  3.659559 0.886460 SUCCESS  21
000101111    2    5    1    1    0    2    1    1  8.899129 0.350877 SUCCESS  22
000110011    1    6    5    0    3    2    7    3 20.794906 0.007713 FAILURE  23
000110101    1    2    2    1    1    1    1    3  4.599570 0.799391 SUCCESS  24
000110111    1    4    3    3    4    0    2    1  6.671567 0.572447 SUCCESS  25
000111001    1    1    5    3    4    0    0    0 13.198688 0.105194 SUCCESS  26
000111011    1    4    2    4    1    5    3    0  9.339345 0.314483 SUCCESS  27
000111101    2    1    3    3    5    2    2    4  5.228451 0.732903 SUCCESS  28
000111111    0    1    1    4    0    0    2    2 10.405133 0.237734 SUCCESS  29
001000011    2    1    3    3    1    2    5    3  5.102675 0.746548 SUCCESS  30
001000101    3    1    3    2    5    5    2    2  6.986007 0.538143 SUCCESS  31
001000111    0    0    4    2    2    2    3    4  7.456013 0.488323 SUCCESS  32
001001011    0    2    4    3    0    0    2    2  8.899129 0.350877 SUCCESS  33
001001101    5    1    1    5    4    0    2    5 13.764680 0.088109 SUCCESS  34
001001111    5    3    3    2    2    3    2    3  3.596671 0.891559 SUCCESS  35
001010011    5    2    2    2    0    4    1    5 10.249568 0.247945 SUCCESS  36
001010101    2    2    3    5    1    2    1    4  5.950009 0.652832 SUCCESS  37
001010111    2    5    2    2    4    2    3    1  5.165563 0.739743 SUCCESS  38
001011011    0    2    5    0    5    3    3    3 11.096902 0.196269 SUCCESS  39
001011101    1    4    2    2    1    2    1    5  6.671567 0.572447 SUCCESS  40
001011111    4    2    2    3    2    6    3    2  7.048895 0.531367 SUCCESS  41
001100101    4    2    1    3    0    6    1    5 13.701792 0.089877 SUCCESS  42
001100111    1    5    5    0    2    2    4    2 10.249568 0.247945 SUCCESS  43
001101011    2    1    0    1    1    3    3    3  5.572680 0.694975 SUCCESS  44
001101101    0    1    2    6    5    1    3    2 12.728682 0.121532 SUCCESS  45
001101111    1    0    1    7    1    1    3    0 17.435358 0.025882 SUCCESS  46
001110101    4    0    3    3    1    4    3    1  6.734455 0.565535 SUCCESS  47
001110111    1    4    3    3    4    2    4    0  6.860231 0.551785 SUCCESS  48
001111011    1    2    3    3    3    5    2    1  5.102675 0.746548 SUCCESS  49
001111101    1    6    1    2    3    2    3    3  7.707565 0.462545 SUCCESS  50
001111111    3    1    1    4    1    0    3    1  7.267349 0.508082 SUCCESS  51
010000011    3    5    1    5    3    2    2    2  6.986007 0.538143 SUCCESS  52
010000111    5    1    2    5    1    1    4    2  9.402234 0.309508 SUCCESS  53
010001011    1    3    2    1    5    3    2    2  5.039787 0.753315 SUCCESS  54
010001111    0    0    2    5    5    0    2    5 16.055131 0.041598 SUCCESS  55
010010011    3    4    4    1    1    0    4    2  7.581789 0.475349 SUCCESS  56
010010111    5    3    3    1    1    1    3    2  5.887121 0.659874 SUCCESS  57
010011011    5    1    1    5    5    2    1    2 11.159790 0.192809 SUCCESS  58
010011111    6    5    2    1    2    5    1    4 13.953345 0.082990 SUCCESS  59
010100011    2    0    2    4    5    2    1    3  7.581789 0.475349 SUCCESS  60
010100111    2    0    3    4    0    5    0    3 11.692684 0.165451 SUCCESS  61
010101011    3    2    3    5    3    3    2    3  3.659559 0.886460 SUCCESS  62
010101111    2    4    2    3    2    1    3    4  3.470895 0.901437 SUCCESS  63
010110011    5    3    0    6    1    1    0    0 17.561135 0.024768 SUCCESS  64
010110111    1    2    1    0    6    2    3    0 12.414242 0.133656 SUCCESS  65
010111011    1    8    3    3    1    1    0    4 19.570243 0.012090 SUCCESS  66
010111111    4    4    4    3    2    3    4    3  4.695557 0.789564 SUCCESS  67
011000111    0    2    4    1    4    2    0    1  8.962017 0.345510 SUCCESS  68
011001111    3    6    2    2    0    2    3    0 10.908238 0.206953 SUCCESS  69
011010111    2    1    1    1    2    3    4    3  4.066676 0.851058 SUCCESS  70
011011111    0    1    1    4    2    2    2    1  6.357126 0.607295 SUCCESS  71
011101111    2    4    2    2    5    0    2    2  6.734455 0.565535 SUCCESS  72
011111111    4    1    2    3    1    0    1    0  8.836241 0.356298 SUCCESS  73
100000000    2    2    3    2    2    2    3    2  0.740228 0.999417 SUCCESS  74
100010000    2    1    3    5    1    0    2    1  8.177571 0.416320 SUCCESS  75
100100000    1    5    2    2    1    1    2    2  5.698457 0.680967 SUCCESS  76
100101000    4    0    2    2    2    1    2    2  4.788234 0.779952 SUCCESS  77
100110000    3    1    3    1    1    1    2    2  3.878012 0.867958 SUCCESS  78
100111000    2    1    5    2    1    2    3    2  4.976899 0.760042 SUCCESS  79
101000000    7    3    0    2    5    1    3    2 15.459349 0.050806 SUCCESS  80
101000100    2    2    2    2    3    1    2    4  2.434896 0.964698 SUCCESS  81
101001000    2    4    2    2    4    3    2    4  3.596671 0.891559 SUCCESS  82
101001100    3    2    0    0    3    2    1    3  6.420015 0.600293 SUCCESS  83
101010000    4    2    4    2    1    5    1    1  7.644677 0.468925 SUCCESS  84
101010100    2    1    2    2    3    5    0    4  7.581789 0.475349 SUCCESS  85
101011000    3    1    5    2    3    2    2    3  4.318229 0.827331 SUCCESS  86
101011100    2    1    1    1    3    6    5    0 13.513128 0.095372 SUCCESS  87
101100000    2    1    3    1    2    1    4    2  4.003788 0.856782 SUCCESS  88
101100100    2    3    2    6    3    3    5    4  9.842450 0.276259 SUCCESS  89
101101000    2    2    4    4    4    4    3    4  5.542891 0.698284 SUCCESS  90
101101100    0    3    4    2    4    2    1    5  8.554899 0.381222 SUCCESS  91
101110000    3    1    1    3    1    4    2    0  6.482903 0.593305 SUCCESS  92
101110100    2    6    1    3    4    2    3    3  7.896229 0.443672 SUCCESS  93
101111000    0    2    1    3    1    0    2    3  7.141573 0.521438 SUCCESS  94
101111100    4    1    3    3    2    1    0    2  5.698457 0.680967 SUCCESS  95
110000000    2    2    4    1    1    2    2    1  3.940900 0.862416 SUCCESS  96
110000010    1    0    1    4    2    4    2    2  6.545791 0.586333 SUCCESS  97
110000100    3    1    1    1    2    1    4    3  4.851122 0.773363 SUCCESS  98
110001000    3    2    5    4    1    1    3    3  6.075785 0.638743 SUCCESS  99
110001010    2    2    1    2    4    2    1    3  3.219342 0.919848 SUCCESS 100
110010000    1    4    3    5    1    3    5    1  9.528010 0.299727 SUCCESS 101
110010010    2    5    4    2    2    2    4    1  6.075785 0.638743 SUCCESS 102
110010100    3    1    0    1    1    4    0    4  9.809351 0.278663 SUCCESS 103
110011000    2    1    2    1    1    1    1    2  4.536682 0.805752 SUCCESS 104
110011010    4    5    1    1    5    2    5    2 11.348454 0.182726 SUCCESS 105
110100000    5    4    3    2    5    2    2    4  8.084894 0.425222 SUCCESS 106
110100010    1    7    1    2    2    3    4    2 12.007124 0.150886 SUCCESS 107
110100100    2    3    2    3    1    2    2    2  1.524674 0.992290 SUCCESS 108
110101000    2    3    1    3    2    2    1    3  2.372008 0.967432 SUCCESS 109
110101010    3    1    2    2    5    6    1    3 10.375344 0.239663 SUCCESS 110
110101100    2    0    2    2    2    0    2    2  5.446904 0.708915 SUCCESS 111
110110000    2    3    3    1    2    1    3    2  2.372008 0.967432 SUCCESS 112
110110010    2    3    4    5    3    3    1    3  5.354227 0.719131 SUCCESS 113
110110100    1    3    4    5    4    3    1    2  6.986007 0.538143 SUCCESS 114
110111000    2    2    1    3    1    2    2    2  2.246232 0.972517 SUCCESS 115
110111010    2    5    2    2    5    1    3    1  7.707565 0.462545 SUCCESS 116
110111100    1    2    1    6    2    2    4    1  9.276457 0.319514 SUCCESS 117
111000000    1    2    3    2    1    1    3    2  3.093566 0.928349 SUCCESS 118
111000010    3    3    3    4    0    1    3    4  6.012897 0.645787 SUCCESS 119
111000100    2    1    3    3    1    4    3    4  4.318229 0.827331 SUCCESS 120
111000110    3    3    2    1    4    1    3    4  4.318229 0.827331 SUCCESS 121
111001000    3    3    3    3    3    1    1    0  4.914011 0.766726 SUCCESS 122
111001010    3    1    1    3    3    3    0    2  4.851122 0.773363 SUCCESS 123
111001100    2    3    2    1    2    2    2    2  1.461786 0.993324 SUCCESS 124
111010000    3    4    3    3    3    1    1    1  4.192453 0.839356 SUCCESS 125
111010010    3    2    5    1    2    1    5    3  7.770453 0.456208 SUCCESS 126
111010100    5    1    1    3    0    1    1    3  9.024905 0.340199 SUCCESS 127
111010110    3    0    2    2    3    0    6    2 10.908238 0.206953 SUCCESS 128
111011000    1    3    2    3    1    2    2    1  3.093566 0.928349 SUCCESS 129
111011010    1    3    3    3    2    3    1    2  2.434896 0.964698 SUCCESS 130
111011100    1    3    1    0    3    3    2    2  4.788234 0.779952 SUCCESS 131
111100000    1    3    3    3    1    2    3    3  2.497784 0.961834 SUCCESS 132
111100010    1    0    2    3    3    2    5    6 12.007124 0.150886 SUCCESS 133
111100100    5    5    4    4    1    0    3    1 12.070012 0.148107 SUCCESS 134
111100110    2    0    0    0    3    2    2    0 10.342245 0.241822 SUCCESS 135
111101000    4    3    1    0    3    3    3    2  5.039787 0.753315 SUCCESS 136
111101010    3    3    1    2    1    3    0    3  4.851122 0.773363 SUCCESS 137
111101100    1    1    2    3    1    1    3    1  4.662458 0.792968 SUCCESS 138
111101110    2    2    1    1    3    1    1    2  3.815124 0.873406 SUCCESS 139
111110000    4    5    6    3    1    3    4    3 11.600006 0.169963 SUCCESS 140
111110010    6    4    3    4    2    0    0    1 13.576016 0.093508 SUCCESS 141
111110100    2    4    1    2    3    4    1    0  6.608679 0.579380 SUCCESS 142
111110110    2    1    2    4    2    2    6    3  7.770453 0.456208 SUCCESS 143
111111000    1    6    4    6    1    3    3    2 13.953345 0.082990 SUCCESS 144
111111010    5    1    1    0    1    2    2    2  8.114683 0.422349 SUCCESS 145
111111100    3    2    2    4    3    0    1    1  5.698457 0.680967 SUCCESS 146
111111110    4    1    2    3    1    0    1    0  8.836241 0.356298 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    2    2    1    3    5    5    2    2  6.923119 0.544950 SUCCESS   0
000000011    3    3    2    2    2    1    2    1  2.309120 0.970039 SUCCESS   1
000000101    0    3    1    2    3    6    0    3 11.755572 0.162447 SUCCESS   2
000000111    4    4    4    1    0    4    3    0 10.186680 0.252167 SUCCESS   3
000001001    1    0    3    4    2    2    6    3 10.249568 0.247945 SUCCESS   4
000001011    1    2    3    2    4    4    2    5  6.138673 0.631702 SUCCESS   5
000001101    3    2    2    4    2    3    3    2  1.776226 0.987120 SUCCESS   6
000001111    2    3    2    4    1    5    3    3  5.291339 0.726032 SUCCESS   7
000010001    4    3    1    5    3    1    1    4  7.770453 0.456208 SUCCESS   8
000010011    0    1    2    4    2    3    4    1  6.608679 0.579380 SUCCESS   9
000010101    2    3    2    5    1    5    2    2  6.923119 0.544950 SUCCESS  10
000010111    2    2    5    3    3    2    3    4  4.506893 0.808743 SUCCESS  11
000011001    1    3    1    2    4    2    4    1  4.976899 0.760042 SUCCESS  12
000011011    3    0    1    3    1    3    2    2  4.788234 0.779952 SUCCESS  13
000011101    4    2    4    2    2    2    0    2  4.976899 0.760042 SUCCESS  14
000011111    5    3    0    4    0    4    2    2 10.186680 0.252167 SUCCESS  15
000100011    2    1    2    3    2    1    1    3  3.093566 0.928349 SUCCESS  16
000100101    0    4    3    3    1    1    2    3  5.761345 0.673945 SUCCESS  17
000100111    2    4    2    3    1    3    0    2  4.914011 0.766726 SUCCESS  18
000101001    1    1    1    2    3    2    1    2  3.815124 0.873406 SUCCESS  19
000101011    4    3    5    3    5    4    1    1  9.716674 0.285477 SUCCESS  20
000101101    0    1    2    4    4    3    4    2  6.797343 0.558648 SUCCESS  21
000101111    2    3    3    5    3    0    4    5  9.653786 0.290171 SUCCESS  22
000110011    2    4    2    2    3    5    5    2  7.111783 0.524622 SUCCESS  23
000110101    3    1    3    1    3    0    1    1  6.357126 0.607295 SUCCESS  24
000110111    0    2    0    1    2    3    3    0  8.773353 0.361775 SUCCESS  25
000111001    3    3    3    0    4    1    1    1  6.545791 0.586333 SUCCESS  26
000111011    4    0    2    3    1    0    0    2  9.683575 0.287941 SUCCESS  27
000111101    3    1    4    2    2    3    2    5  5.228451 0.732903 SUCCESS  28
000111111    5    3    4    1    2    1    1    1  7.518901 0.481816 SUCCESS  29
001000011    1    1    2    1    3    3    2    0  5.509792 0.701955 SUCCESS  30
001000101    5    4    0    2    6    1    3    4 13.890457 0.084666 SUCCESS  31
001000111    2    0    4    5    3    1    1    1  9.150681 0.329745 SUCCESS  32
001001011    0    2    2    2    1    2    4    3  4.851122 0.773363 SUCCESS  33
001001101    1    1    1    1    3    0    6    0 13.983134 0.082206 SUCCESS  34
001001111    1    5    2    2    3    3    1    1  5.824233 0.666913 SUCCESS  35
001010011    0    1    1    0    3    4    1    2  8.836241 0.356298 SUCCESS  36
001010101    3    0    0    3    3    0    4    6 14.360462 0.072841 SUCCESS  37
001010111    5    4    1    3    2    2    2    1  5.950009 0.652832 SUCCESS  38
001011011    2    1    2    3    3    5    2    2  4.255341 0.833382 SUCCESS  39
001011101    1    1    4    0    4    1    4    4  9.276457 0.319514 SUCCESS  40
001011111    4    4    3    2    3    2    4    7 12.447341 0.132333 SUCCESS  41
001100101    2    2    4    2    4    2    2    1  3.345118 0.910872 SUCCESS  42
001100111    2    3    1    2    3    5    4    2  5.228451 0.732903 SUCCESS  43
001101011    5    1    3    1    2    1    1    1  7.330237 0.501457 SUCCESS  44
001101101    2    2    2    4    3    4    3    1  3.470895 0.901437 SUCCESS  45
001101111    3    2    0    0    2    3    4    0  8.962017 0.345510 SUCCESS  46
001110101    4    4    3    2    3    2    4    3  3.722447 0.881257 SUCCESS  47
001110111    3    1    2    1    1    1    0    1  7.015796 0.534929 SUCCESS  48
001111011    1    1    6    1    2    3    3    3  8.492011 0.386941 SUCCESS  49
001111101    4    4    0    3    5    4    3    4  9.779562 0.280840 SUCCESS  50
001111111    3    5    2    1    3    4    2    4  6.201561 0.624665 SUCCESS  51
010000011    3    2    1    4    0    3    2    3  4.976899 0.760042 SUCCESS  52
010000111    4    1    2    3    2    3    1    2  3.282230 0.915418 SUCCESS  53
010001011    2    4    2    4    5    1    6    3 11.474230 0.176249 SUCCESS  54
010001111    0    2    9    7    2    2    1    1 31.621585 0.000109 FAILURE  55
010010011    3    1    2    4    0    1    1    0  8.836241 0.356298 SUCCESS  56
010010111    1    3    2    0    1    4    5    3  8.429123 0.392713 SUCCESS  57
010011011    3    2    3    2    1    1    4    1  4.066676 0.851058 SUCCESS  58
010011111    0    6    1    2    2    2    0    3 11.629796 0.168501 SUCCESS  59
010100011    2    3    3    4    2    3    3    1  2.623560 0.955720 SUCCESS  60
010100111    0    2    2    1    4    2    2    4  5.761345 0.673945 SUCCESS  61
010101011    5    2    2    4    3    1    4    6 11.474230 0.176249 SUCCESS  62
010101111    5    4    2    5    2    2    2    2  7.048895 0.531367 SUCCESS  63
010110011    4    2    2    1    3    0    1    2  5.635568 0.687978 SUCCESS  64
010110111    4    3    3    4    3    6    2    4  9.058004 0.337426 SUCCESS  65
010111011    0    4    6    1    5    2    5    4 16.558235 0.035052 SUCCESS  66
010111111    6    3    2    4    0    2    2    4 10.375344 0.239663 SUCCESS  67
011000111    6    1    3    1    6    0    4    1 17.091129 0.029174 SUCCESS  68
011001111    3    2    1    2    3    3    6    5  9.653786 0.290171 SUCCESS  69
011010111    4    0    2    2    3    6    2    2  9.402234 0.309508 SUCCESS  70
011011111    1    3    1    1    4    3    3    1  4.914011 0.766726 SUCCESS  71
011101111    2    4    2    1    2    2    0    4  5.761345 0.673945 SUCCESS  72
011111111    4    3    2    1    1    2    3    1  4.066676 0.851058 SUCCESS  73
100000000    2    2    1    3    4    5    2    2  5.165563 0.739743 SUCCESS  74
100010000    1    3    1    2    1    3    2    2  3.093566 0.928349 SUCCESS  75
100100000    0    3    1    3    2    2    7    3 12.791570 0.119225 SUCCESS  76
100101000    0    1    4    4    5    2    3    2  8.554899 0.381222 SUCCESS  77
100110000    3    4    3    2    0    2    1    1  5.698457 0.680967 SUCCESS  78
100111000    1    1    3    4    1    4    0    4  8.366235 0.398537 SUCCESS  79
101000000    2    5    4    2    4    4    3    1  7.111783 0.524622 SUCCESS  80
101000100    4    3    0    5    1    2    2    2  7.581789 0.475349 SUCCESS  81
101001000    1    4    0    3    4    2    2    2  5.824233 0.666913 SUCCESS  82
101001100    4    3    0    1    2    4    2    1  6.608679 0.579380 SUCCESS  83
101010000    3    2    6    3    0    1    1    4 11.034014 0.199779 SUCCESS  84
101010100    1    0    0    2    1    0    2    2  9.432023 0.307171 SUCCESS  85
101011000    4    2    3    0    3    1    3    3  5.039787 0.753315 SUCCESS  86
101011100    2    1    0    2    2    3    3    4  4.914011 0.766726 SUCCESS  87
101100000    3    2    5    4    4    2    2    2  5.354227 0.719131 SUCCESS  88
101100100    0    2    1    2    3    5    1    3  7.456013 0.488323 SUCCESS  89
101101000    1    2    5    3    3    3    3    2  4.381117 0.821206 SUCCESS  90
101101100    3    0    2    2    6    1    3    4 10.249568 0.247945 SUCCESS  91
101110000    0    3    0    1    1    1    0    2 10.279357 0.245964 SUCCESS  92
101110100    2    4    1    1    1    4    2    3  4.976899 0.760042 SUCCESS  93
101111000    5    2    4    3    3    2    2    4  5.417115 0.712205 SUCCESS  94
101111100    1    2    0    2    2    2    2    3  3.878012 0.867958 SUCCESS  95
110000000    2    1    0    3    0    2    1    0  9.494911 0.302279 SUCCESS  96
110000010    2    0    4    5    2    0    1    7 18.722909 0.016414 SUCCESS  97
110000100    3    4    0    3    0    2    2    1  7.330237 0.501457 SUCCESS  98
110001000    1    0    1    0    3    1    2    2  7.863131 0.446953 SUCCESS  99
110001010    3    1    3    1    4    2    2    3  3.345118 0.910872 SUCCESS 100
110010000    1    0    0    3    3    5    5    3 11.881348 0.156577 SUCCESS 101
110010010    0    2    2    3    2    2    2    4  4.066676 0.851058 SUCCESS 102
110010100    1    1    4    1    3    3    5    1  7.581789 0.475349 SUCCESS 103
110011000    1    4    4    0    0    1    2    1  9.746463 0.283274 SUCCESS 104
110011010    4    3    4    2    2    4    0    2  6.012897 0.645787 SUCCESS 105
110100000    2    3    3    1    5    3    1    0  7.518901 0.481816 SUCCESS 106
110100010    5    2    0    4    1    3    4    3  8.617787 0.375557 SUCCESS 107
110100100    1    2    2    2    3    1    2    1  3.030678 0.932418 SUCCESS 108
110101000    5    3    7    3    2    3    0    1 15.522237 0.049752 SUCCESS 109
110101010    3    2    2    3    1    1    2    2  2.309120 0.970039 SUCCESS 110
110101100    4    2    3    1    2    0    2    1  5.635568 0.687978 SUCCESS 111
110110000    4    0    3    2    2    2    2    3  4.129564 0.845248 SUCCESS 112
110110010    0    1    3    3    3    2    1    3  4.851122 0.773363 SUCCESS 113
110110100    2    3    2    2    2    5    2    3  3.470895 0.901437 SUCCESS 114
110111000    4    4    1    1    1    1    4    1  7.456013 0.488323 SUCCESS 115
110111010    0    2    3    2    2    4    3    3  4.192453 0.839356 SUCCESS 116
110111100    5    0    3    3    2    1    1    5 10.186680 0.252167 SUCCESS 117
111000000    4    1    0    1    1    5    0    1 12.288465 0.138790 SUCCESS 118
111000010    3    2    2    6    1    4    2    1  8.554899 0.381222 SUCCESS 119
111000100    1    5    0    1    2    1    1    4  9.872239 0.274108 SUCCESS 120
111000110    4    3    4    0    2    4    6    0 13.764680 0.088109 SUCCESS 121
111001000    1    1    2    5    3    2    4    3  6.012897 0.645787 SUCCESS 122
111001010    0    1    1    2    1    1    3    1  7.015796 0.534929 SUCCESS 123
111001100    0    4    4    0    4    1    3    1  9.998015 0.265165 SUCCESS 124
111010000    2    3    1    4    5    3    3    0  7.707565 0.462545 SUCCESS 125
111010010    4    3    2    1    4    3    3    3  3.596671 0.891559 SUCCESS 126
111010100    3    2    4    1    2    2    1    3  3.282230 0.915418 SUCCESS 127
111010110    3    4    2    1    3    4    4    4  5.417115 0.712205 SUCCESS 128
111011000    5    0    4    2    3    2    0    4 10.186680 0.252167 SUCCESS 129
111011010    5    2    4    2    3    3    2    2  4.444005 0.815009 SUCCESS 130
111011100    3    5    3    2    2    2    4    2  4.444005 0.815009 SUCCESS 131
111100000    2    2    1    5    3    2    0    5  9.339345 0.314483 SUCCESS 132
111100010    1    5    2    0    1    2    1    5 10.845349 0.210617 SUCCESS 133
111100100    2    0    1    6    5    1    3    6 18.064239 0.020750 SUCCESS 134
111100110    3    6    2    1    2    2    1    2  7.581789 0.475349 SUCCESS 135
111101000    4    1    2    2    6    1    5    3 11.285566 0.186038 SUCCESS 136
111101010    3    2    2    1    1    2    2    3  2.309120 0.970039 SUCCESS 137
111101100    3    1    4    1    3    4    1    4  6.012897 0.645787 SUCCESS 138
111101110    1    4    3    2    3    4    2    2  3.470895 0.901437 SUCCESS 139
111110000    3    3    1    3    1    3    4    4  4.381117 0.821206 SUCCESS 140
111110010    2    1    2    6    4    1    1    2  9.276457 0.319514 SUCCESS 141
111110100    2    1    0    3    6    0    2    3 11.692684 0.165451 SUCCESS 142
111110110    3    5    2    1    1    4    1    4  7.707565 0.462545 SUCCESS 143
111111000    4    5    2    1    3    2    4    5  8.869340 0.353438 SUCCESS 144
111111010    5    4    0    1    1    2    3    2  8.366235 0.398537 SUCCESS 145
111111100    3    3    2    2    2    2    4    4  2.686448 0.952469 SUCCESS 146
111111110    4    3    2    1    1    2    3    1  4.066676 0.851058 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    3    0    3    4    0    1    1    3  8.177571 0.416320 SUCCESS   0
000000011    0    0    0    3    0    3    3    1 11.252467 0.187800 SUCCESS   1
000000101    4    3    2    2    1    1    2    2  3.219342 0.919848 SUCCESS   2
000000111    0    1    2    2    1    3    2    1  5.446904 0.708915 SUCCESS   3
000001001    2    4    1    5    0    4    0    7 19.696019 0.011549 SUCCESS   4
000001011    3    3    4    1    1    3    2    5  6.075785 0.638743 SUCCESS   5
000001101    0    2    1    4    1    1    2    1  7.141573 0.521438 SUCCESS   6
000001111    1    1    2    3    1    3    4    3  4.129564 0.845248 SUCCESS   7
000010001    2    3    4    3    0    3    4    5  7.896229 0.443672 SUCCESS   8
000010011    2    3    2    3    2    1    2    4  2.497784 0.961834 SUCCESS   9
000010101    3    1    2    4    2    2    2    1  3.219342 0.919848 SUCCESS  10
000010111    2    3    2    1    1    4    0    1  6.420015 0.600293 SUCCESS  11
000011001    1    5    1    2    2    2    4    3  5.950009 0.652832 SUCCESS  12
000011011    0    2    2    5    1    3    2    1  7.393125 0.494871 SUCCESS  13
000011101    0    0    6    2    3    0    1    0 16.462248 0.036222 SUCCESS  14
000011111    2    0    3    3    4    2    3    4  5.165563 0.739743 SUCCESS  15
000100011    3    1    2    2    1    0    2    4  5.635568 0.687978 SUCCESS  16
000100101    4    3    2    4    7    4    4    5 16.088229 0.041135 SUCCESS  17
000100111    4    8    4    1    2    1    2    4 18.190015 0.019846 SUCCESS  18
000101001    1    1    0    0    2    2    0    3  9.494911 0.302279 SUCCESS  19
000101011    2    4    4    4    3    2    1    2  4.381117 0.821206 SUCCESS  20
000101101    1    4    3    0    1    0    3    2  8.114683 0.422349 SUCCESS  21
000101111    4    3    3    1    1    3    0    0  8.177571 0.416320 SUCCESS  22
000110011    1    1    3    1    3    3    3    2  3.219342 0.919848 SUCCESS  23
